Prior_Knowledge,Learning_Style,Motivation,Quality_of_Teaching,Curriculum_Quality,Class_Size,Parental_Involvement,Family_SES,Cultural_Background,Physical_Health,Mental_Health,Nutrition,Peer_Influence,Collaboration,Technology_Access,Extracurricular_Activities,Study_Skills,Attendance,CGPA
80.58603731,Visual,9.265837889,8.38438826,1.842034662,30.81590027,3.177349553,2.278554485,Rural,2.731088408,4.35220253,9.472831046,2.798742675,9.530245165,Medium,Academic,6.448601204,2.214960124,22.83564604
70.98000312,Kinesthetic,9.558357351,8.437067299,1.150043955,24.67968242,8.886631137,7.343162525,Suburban,3.436504824,5.118639693,9.026813839,1.125940692,3.246850835,Low,Sports,1.84747428,4.803063985,20.45863878
62.38654948,Visual,6.194103274,6.292004171,8.861808378,25.37728648,1.171390683,9.14570315,Rural,8.686007411,3.921207932,6.188138708,7.591311101,9.473826214,High,Academic,8.955302878,1.818728636,23.60149555
67.79863393,Visual,4.214090434,4.177926,3.12827421,18.03322944,7.592091662,4.911468885,Rural,6.144757509,2.645988858,9.405040943,7.240832219,9.58512215,High,Sports,5.89399578,3.369192906,19.69248495
87.89230552,Auditory,8.087941773,8.19805028,2.903560744,23.64852331,9.398018991,5.392830342,Urban,5.095099291,2.28848237,3.907798726,8.131158679,8.939280828,Low,Arts,1.361215454,4.342000226,23.76152641
50.71967443,Auditory,3.259012449,5.992183223,7.624318604,24.12354991,6.914778955,9.346805528,Urban,2.346730494,9.50571278,4.290779464,3.310286918,6.073012406,High,Sports,9.279119131,8.666777571,18.79149877
55.80363203,Kinesthetic,6.07666626,8.433390777,3.880145018,31.19927565,4.951263196,5.688922498,Urban,5.047545775,9.881296136,1.409301562,4.999016504,6.822455042,Low,Sports,5.403717765,8.132938672,19.24005563
52.3001321,Kinesthetic,4.227206154,6.683129133,5.554402232,38.21919998,1.403929148,5.388385942,Suburban,3.50642803,1.404185469,6.302808161,6.932021695,8.826552986,Medium,Arts,8.817302274,4.984788572,19.2562764
52.03644012,Visual,6.909679663,8.059649259,2.462599588,19.87963832,9.28102432,6.204961924,Urban,9.488468151,2.353112873,7.497315729,4.957916535,7.983073742,Low,Arts,8.711991588,7.52117552,18.64417314
92.7730292,Kinesthetic,3.163590216,6.387066939,9.637711493,11.26601406,5.232666004,7.203067627,Rural,8.956630985,4.811716831,7.961672712,7.275931933,6.670844645,Medium,Sports,8.341764287,6.117846726,25.55405751
85.18289297,Visual,2.724336512,4.727269614,8.6642326,24.88885377,1.260970699,1.961950376,Urban,1.755122876,2.677001287,2.348346574,6.705760676,9.840334671,Low,Academic,1.552627174,4.067576696,24.76002115
73.70869145,Visual,9.26415178,9.621512739,8.774106607,26.33383996,7.208389642,8.38999475,Suburban,5.649881403,4.274923543,4.997431651,2.031830227,7.171089727,Medium,Arts,3.223599809,7.532869091,21.81949481
54.89170803,Kinesthetic,1.916233147,5.870024424,4.660963737,15.05321653,5.336535282,4.919545247,Urban,3.02552511,2.161867149,2.591768909,8.02938809,9.779337932,Medium,Sports,8.879930852,7.15149239,18.47873544
74.58079376,Visual,5.55362117,6.445805667,7.861250923,32.81393819,2.119107857,1.651136589,Urban,4.696993806,5.10860581,6.95914614,7.486087232,1.516496271,Low,Arts,9.090919504,6.57184998,23.7146936
73.67358854,Auditory,2.987675047,2.984388755,2.294885399,39.54787325,2.928446284,8.075644023,Urban,8.891631984,3.445251546,2.421517352,6.902509489,2.250643337,Medium,Academic,5.122619761,6.561599689,22.38430725
58.6600935,Kinesthetic,1.35036967,6.630857105,1.077571023,38.37324151,1.580416124,4.392549745,Suburban,5.747630679,4.167145502,9.137473156,2.395842456,5.063129614,High,Sports,4.960373209,7.146837931,17.95561632
71.69258246,Auditory,1.324169365,6.144468845,1.179756393,15.91318116,6.168641857,1.903307456,Rural,4.00793764,1.848813863,3.075711811,3.411968039,4.463915148,Low,Sports,2.576265705,4.460909614,17.59577345
69.92523672,Kinesthetic,2.576995949,2.663545582,6.279415637,36.2608972,6.598265313,6.704011356,Rural,2.870995187,4.853152456,3.622620397,4.538593284,8.044613572,High,Academic,9.715697098,8.821682336,23.88866073
80.7925049,Visual,8.800933191,1.536283876,5.098554147,31.13480909,5.551680685,8.921182181,Rural,8.202923735,9.849318499,8.658156899,3.519366595,2.445526238,Medium,Academic,2.918246278,2.460770609,23.02037138
81.75468254,Kinesthetic,3.542308696,6.439233877,5.66213814,23.61539691,8.353919197,8.989781585,Urban,6.620662138,3.959497422,5.126208491,3.050292616,9.784856612,Medium,Sports,2.718431059,8.954969169,25.51016374
52.26520049,Auditory,9.554132535,7.873230424,1.067168264,26.21832983,8.749079392,9.618971273,Urban,5.212589144,8.887863474,1.215963512,8.248219031,3.835592877,Medium,Academic,6.946560731,4.080536587,19.33928655
68.73063073,Visual,6.234600637,5.710612338,4.804179577,35.48800525,6.54061957,8.809349138,Suburban,2.957359185,8.588792275,5.451276261,6.744090217,4.86031337,Low,Academic,3.185598727,2.12528454,20.96848111
81.29299579,Kinesthetic,4.929527708,3.040953628,7.462613451,24.40404819,1.114808317,1.019268274,Rural,4.008217367,9.568525765,1.760890018,6.089249184,3.472705292,Medium,Sports,9.448944499,6.400246624,23.60491817
75.15681293,Kinesthetic,6.220799512,6.99869779,4.984243318,21.19622107,7.257066902,4.422170498,Urban,9.638590841,8.11098561,9.868102468,3.033574398,6.214272556,High,Arts,1.098162958,4.383880022,23.37898594
92.82449206,Kinesthetic,5.650285467,1.720951539,7.589972857,24.79742479,4.761992952,8.366883219,Urban,5.680809438,6.936371444,6.293004134,9.26268906,1.527658304,High,Academic,1.051779361,8.339497544,25.77629726
82.93468158,Auditory,7.828986284,4.976503343,3.09717068,27.37389412,6.090017349,4.296277054,Urban,4.606293531,8.709259998,3.308793558,2.720647352,2.34709755,Low,Arts,5.543891213,4.877069217,22.73086196
58.14672135,Auditory,3.542464594,2.470300826,8.31827804,15.67232961,6.841725418,6.413936557,Suburban,5.692798381,1.680802126,6.073459116,8.154558395,7.712179331,High,Arts,5.392562139,7.01706273,17.11012205
53.52843737,Kinesthetic,4.177453524,2.66013146,6.295881164,37.02723191,4.152129529,6.456852526,Rural,8.010896553,5.165475915,1.69180393,9.700054,2.678505251,Low,Arts,2.470276197,3.774321906,17.12230543
82.12096391,Visual,9.046848723,2.820645542,2.896867895,30.22560846,9.253886547,4.285227736,Suburban,4.060980429,9.903306148,8.199021738,7.543834563,3.119630064,Low,Academic,5.450676067,2.885071375,25.24216291
51.32556553,Visual,9.518108618,4.480363513,3.130484283,28.99806752,2.205773801,9.140265346,Rural,2.608355088,7.926401362,9.327952485,9.935728977,8.136840122,Medium,Sports,4.704949947,4.492441279,17.62645333
79.28877906,Auditory,9.033024047,1.460351851,6.652274181,12.98488679,7.043606266,5.529055108,Rural,6.264425065,9.658678402,8.869999494,6.859460053,1.839710605,High,Sports,9.012965728,6.461270511,24.54283593
97.01151207,Visual,4.775031946,4.580140968,8.469456339,28.12521815,1.03923622,5.183057853,Urban,6.986836931,8.016709205,4.075818421,2.957143092,4.937264405,High,Sports,1.083285282,6.912520653,26.06820727
78.77370889,Auditory,8.023289527,5.605367024,4.740650038,13.62881987,9.321859949,9.977623711,Urban,7.414462027,8.873937707,3.931913077,2.834375443,1.207570483,High,Sports,9.786428245,6.203859988,24.50440089
69.40849631,Kinesthetic,5.2870216,5.349648565,3.324703862,12.36093026,2.012537199,5.441503277,Urban,8.937888317,7.358766691,1.315788501,3.921078558,4.121266594,Medium,Sports,6.619534879,9.892501468,18.01136831
82.16441092,Auditory,5.477858669,4.445056904,8.803104462,25.81932687,1.853958071,2.605584267,Urban,4.340567086,7.84451804,6.862603228,1.064170182,7.290832623,Low,Sports,2.366591011,7.219811678,21.68053787
72.91264452,Auditory,2.842120982,8.552319473,7.023414626,22.08356602,3.997068697,5.617624806,Urban,1.678194066,5.708602089,5.814143058,7.135286231,1.810929517,High,Arts,1.420840124,9.383676648,20.74475076
77.28083947,Kinesthetic,6.320172729,2.307940232,5.032769386,27.6643081,4.362096574,8.32615062,Rural,9.625137253,9.318139307,5.134117342,3.418010062,8.995011641,High,Arts,5.842950927,2.061398754,24.86802481
97.07324044,Visual,2.67522308,5.551270694,5.391101758,12.67666504,2.928700651,7.991742942,Urban,4.915107347,8.425350196,9.16867858,8.336649091,9.185491386,High,Arts,3.114011494,1.552356368,25.23219931
69.30513189,Auditory,3.984082292,1.558372753,2.838308211,22.92949189,6.266094948,8.097235886,Urban,6.609317587,8.594964691,2.51091011,4.232553855,1.944913376,High,Academic,3.710489833,3.798952318,19.58944444
98.05952819,Auditory,8.695271815,1.64040111,6.641223671,15.24360145,4.986226882,7.372214056,Suburban,6.996747908,7.057081909,1.0869964,5.319608441,9.916591927,Medium,Academic,3.206189484,2.229300445,28.55902286
95.2675321,Kinesthetic,2.863682283,6.164792647,4.228682595,39.61300258,1.307580301,3.287960462,Suburban,5.918623378,3.741219524,1.659848069,9.691200249,3.677765981,Low,Academic,6.851550822,5.732816754,26.78074504
59.78955674,Visual,1.640424567,6.094165824,9.96080659,26.83450637,3.87686856,8.758756773,Rural,2.847317768,1.320668159,3.01034294,3.179549107,1.75691504,High,Sports,5.981760659,5.670831282,19.35336247
53.46806504,Auditory,1.621068334,8.902301616,5.321651637,30.62310583,8.293896222,9.040991188,Rural,7.796287451,9.420896165,1.299569943,7.491286877,1.04560403,High,Arts,1.701769812,6.175424498,17.28177303
55.03890007,Kinesthetic,9.467060685,6.020863081,5.372970456,19.76254842,7.207313814,2.74737427,Suburban,8.233767769,6.275083139,5.525593396,7.796060104,4.676706062,Low,Academic,5.738738799,7.707050927,20.52295147
50.91109128,Auditory,5.562283942,9.638119184,6.092666087,12.84216744,7.523837682,2.174100729,Suburban,5.976780274,3.68328674,3.826814097,2.988983418,6.668289871,Medium,Arts,8.12070789,9.741967302,19.25660579
54.72214804,Kinesthetic,4.684708646,1.438253636,9.250804028,39.27612588,7.283052317,9.780444717,Urban,5.397050445,2.342215971,2.624347073,5.50897153,3.989613249,Medium,Sports,1.730751317,8.904328223,19.06685835
84.15033867,Visual,8.297907229,1.882069163,8.207362899,18.58777106,3.798757192,8.814915673,Urban,2.025443648,8.46570849,7.750756675,4.151817328,8.530456289,Medium,Arts,9.007650786,2.065305156,24.63573107
53.55943242,Visual,8.522433351,1.396592754,5.060170628,22.71424556,1.896975299,9.039125325,Rural,1.755564953,8.52868175,2.840061936,7.947156191,7.44945648,Medium,Sports,6.204759845,4.046623199,18.60397415
65.94878151,Visual,3.989719298,2.667491653,7.468293394,29.49591765,3.452204656,8.977387462,Suburban,4.05608361,8.330571713,7.188445909,6.602349871,4.151453788,High,Academic,9.555620223,3.302407225,19.51271175
92.24376555,Visual,7.242562517,5.871430998,6.276119489,10.74091893,8.486067702,5.875181416,Rural,3.7976154,6.805744228,4.143384153,5.283847494,7.608786999,Low,Sports,2.33327096,2.59135622,26.25366513
51.16359679,Auditory,7.940105343,6.810149633,5.431303438,34.30777392,9.82423718,6.81761563,Urban,9.582908059,4.294138488,5.606449846,8.014269385,9.464389633,Low,Sports,9.942084994,5.90252389,19.69105782
90.72342413,Auditory,6.891856182,1.410266422,2.730841955,26.0973457,5.444623133,5.908265669,Rural,8.052604682,3.736632563,9.404803359,3.11640013,1.837863987,Low,Arts,6.798455794,5.979379618,24.63155355
64.09273874,Visual,2.364355673,9.513738009,5.175426371,18.34651561,1.087303194,1.460857143,Rural,6.939318657,1.076992931,1.336164713,7.782596925,3.754935641,Medium,Sports,6.107447795,3.045203451,20.00078595
55.90824138,Visual,8.882947752,8.57948839,3.212367283,11.84823956,2.260403309,7.709527768,Rural,5.658832801,8.502468028,5.502380567,8.788368809,5.169933452,Medium,Academic,5.637516617,7.407075253,20.11011627
84.83685827,Visual,5.851850975,3.669512339,9.233579349,14.87495246,3.898725178,5.5479883,Urban,2.506307777,1.786894277,8.689806643,8.907594371,5.48191115,Low,Academic,1.212889358,7.596228693,22.15500757
81.44714234,Auditory,3.542251837,1.694687772,4.018661321,36.85101577,6.207268137,6.829381673,Rural,9.80611005,6.676794982,6.291768235,8.053062337,5.879760804,High,Sports,9.456752724,1.188819954,23.4189302
93.87360068,Visual,4.827053669,2.528983659,9.570376131,30.58072672,1.675842812,5.523758245,Urban,4.375366284,5.536674522,3.491834653,4.672127503,3.705642159,Medium,Arts,6.795950256,4.561819334,26.45518126
86.75355219,Visual,1.338139814,2.142499724,5.797497611,17.49705165,9.490215688,5.426301901,Suburban,1.962330422,5.74020423,4.579130216,9.836272204,7.005336814,High,Academic,1.82463836,9.011265771,22.4242794
90.17404652,Visual,2.150801211,2.109554014,6.683899408,11.96802295,4.28575306,2.546101985,Rural,5.444190061,9.340415608,7.122390659,4.416342794,6.805760532,Low,Academic,1.188569533,5.682867474,24.92453494
64.10172863,Kinesthetic,7.889920755,5.667055198,5.886464,30.71845937,9.213257961,3.508423436,Rural,8.865982105,1.284535101,9.017307049,6.747628592,6.200393556,Medium,Sports,1.457052753,4.128650213,20.79439713
58.87197719,Visual,1.000104713,3.212626982,2.164425553,27.17223178,8.024696225,2.429674227,Urban,8.985619016,7.960530022,1.369597364,2.449667603,2.023855495,High,Sports,6.484561871,3.283085364,19.07173134
87.53073758,Kinesthetic,4.749092456,4.223257449,4.382390971,22.13558573,7.798935453,2.760996661,Rural,1.098693245,1.468471585,1.643849397,9.824040088,5.29271102,Medium,Academic,6.526138734,3.190190679,23.42907773
90.34173696,Kinesthetic,5.70259163,9.905548,1.89231501,20.90834348,6.460476218,9.756796424,Urban,8.976661703,1.343382453,3.925463712,7.335873297,4.206041987,Low,Sports,5.497005626,1.897912305,24.5574644
99.5252571,Visual,1.49170978,7.15882824,6.606586398,16.50442828,6.641054353,2.378021012,Rural,3.443357957,4.868359283,3.09501716,7.780397907,5.419346229,Low,Sports,3.760892386,8.355037772,27.53767902
70.63088385,Kinesthetic,9.757703467,9.540826003,5.021867757,30.0883377,6.742029117,3.423433819,Suburban,1.350751276,1.567676569,3.384377976,1.591990331,9.29679792,Low,Academic,5.785684585,1.779916649,21.59938395
68.60090429,Visual,3.035127981,2.283008995,8.001864744,39.12004083,6.658492483,6.31530692,Suburban,8.630112433,8.102295562,2.991429988,7.870760328,5.324782088,High,Arts,5.646716388,3.630652893,20.61645147
88.82064804,Auditory,3.737788477,4.439255273,2.984234329,15.27145738,5.983554083,6.491607186,Suburban,8.774800804,5.766067843,2.76242544,7.972510863,1.125827127,Medium,Arts,1.174740039,1.411081647,23.40744513
67.04017701,Auditory,3.73548261,5.99258623,2.481094526,27.9134986,9.877726166,2.385767168,Rural,6.366079719,1.261349044,2.175615702,7.045954537,4.949530643,Medium,Academic,3.542223073,8.032479128,18.80037111
96.53786628,Auditory,3.073749959,1.690822557,4.656990079,22.72555167,7.590615107,8.143456832,Rural,6.169903816,1.364506178,9.405587186,3.627186524,8.38583362,Medium,Sports,1.478668073,1.35355314,26.55352061
92.92063759,Auditory,1.013264399,1.037686993,9.339268449,23.40066165,7.992517496,8.066825811,Suburban,8.318082454,6.514016768,2.297705175,5.407210379,8.020548309,Low,Academic,9.101392763,3.774709935,26.32259328
71.44970137,Kinesthetic,7.564103147,7.033909004,7.393796335,17.6244184,8.852165336,3.135859338,Suburban,8.076785974,8.255006359,2.839633973,1.993909342,5.620510662,High,Academic,7.527008465,6.159676331,21.51593244
87.54355339,Visual,9.701609498,6.776375651,4.770312623,34.75404627,2.940757865,3.597996724,Urban,9.010949261,4.940195781,3.216391516,5.244283598,3.247921116,Low,Sports,9.965036532,4.686052243,27.29644493
87.7271437,Visual,3.01864135,4.69709929,5.655449528,24.55766812,1.754237432,9.441890789,Urban,5.974727028,5.991226044,9.397133858,3.194414673,5.185797966,Low,Arts,3.71954137,3.540439605,25.03981768
55.15619344,Visual,6.967424726,5.406796684,1.757917101,26.30217557,5.346049929,8.431043014,Suburban,9.708823835,8.198465086,7.801427202,4.141872878,6.073319975,High,Arts,8.90637263,3.476701652,19.25840326
95.12764533,Auditory,7.677066943,4.738987005,9.861183067,19.14282738,5.626726261,7.280173298,Suburban,9.965321478,6.494555566,8.107294873,2.463403676,9.998842944,Low,Sports,6.427488411,8.180112754,30.05305529
75.26261862,Auditory,8.635828412,1.216045404,6.997665742,15.45425397,8.46263602,1.740098994,Rural,2.04890149,3.022842139,1.942824336,3.07048931,6.797602812,Low,Academic,5.078128662,9.765802856,24.25343234
91.32287331,Visual,4.803662773,4.018344456,3.568636616,12.57731165,4.994052214,4.764376728,Suburban,8.645893836,6.517468233,8.526788875,1.689117776,7.248384371,Medium,Sports,3.003158002,4.132369634,24.47562891
66.00248005,Auditory,3.726378151,2.593740299,6.272275548,31.42357423,6.13767723,6.033716849,Urban,5.49840032,6.654515132,4.673737736,9.279112298,5.423087292,High,Academic,7.645529488,1.352309622,21.9917057
94.77616142,Visual,3.927656206,1.885817702,1.985341295,15.88702845,5.743638447,2.686701592,Urban,4.488097045,7.606962828,3.365407236,5.773696192,4.190405957,High,Sports,9.13726674,1.329092001,26.26628497
69.46008394,Visual,7.413591998,9.610483905,9.692530019,30.70226063,1.343825054,5.034039239,Urban,6.517650789,6.587867688,6.181750752,4.570677741,8.316576853,Medium,Sports,3.117775583,7.832920737,21.37467836
50.54188257,Visual,8.351015199,6.394237525,2.573064891,21.71129338,6.536934069,6.409232897,Urban,1.503690015,9.723179174,8.399646152,5.815262915,5.454390919,High,Arts,2.578513015,5.971328394,17.94639596
95.26909882,Visual,2.63452571,7.557906558,6.832272862,22.47324403,8.452389572,3.946390121,Urban,5.558150069,2.775594778,8.00786936,6.654639056,9.95221117,Medium,Arts,7.265997235,8.052333917,26.89530006
54.56433384,Visual,4.338469073,3.838273689,3.209090163,24.07532488,2.417504933,8.028503371,Urban,8.83801513,9.559816116,9.009977343,9.29690914,5.114085168,Low,Sports,9.792758465,7.277473093,18.4505648
65.96568188,Visual,9.117461771,4.538324165,7.458052444,21.03125524,6.348985605,8.564046235,Suburban,2.921153645,5.845055413,9.353189674,2.608236571,1.612002553,High,Sports,7.74959591,9.167557143,21.6038527
97.50309835,Visual,8.260241677,3.132315945,7.991392305,13.01859932,6.3424949,3.912485225,Urban,4.837509053,7.047605264,3.143098643,3.659972488,7.143203234,High,Arts,3.561226651,8.972418619,27.0427258
97.53035735,Auditory,9.863725625,1.872691039,7.06077756,19.2889543,2.477664677,8.54791439,Urban,9.455327989,1.895154377,4.814721048,9.782104027,1.419773058,Low,Academic,4.779598817,8.094946561,25.46145983
78.67189441,Visual,7.788234337,2.611284737,6.530495142,29.91203082,2.111172164,1.932189095,Urban,4.85707454,4.425183472,1.131656853,4.34073688,3.254514372,Low,Arts,4.458858719,5.27670244,22.59055543
81.59186061,Visual,4.538756809,8.177626408,9.032221846,29.97353204,9.820467487,8.539561888,Urban,4.225308691,7.924412318,8.913894933,1.203054857,4.183644275,High,Academic,8.668855162,3.773137668,24.94641687
72.4222761,Auditory,6.315740506,7.097912247,1.707640399,18.58672922,4.543472527,2.374753885,Suburban,4.964829833,7.362199136,2.391149363,2.328791434,7.655352271,High,Arts,7.94233701,5.563241087,22.79470983
64.66053858,Auditory,6.949128288,5.922359884,3.978232892,23.8030788,3.046795559,1.746344373,Rural,5.675074899,1.361254493,8.753273311,1.237048316,5.448123338,High,Arts,6.300778913,5.518644466,20.76437613
66.43322727,Auditory,1.706102347,5.275808856,3.234587317,15.80341684,2.5419209,6.77597864,Rural,6.687922097,5.919348371,3.964485898,9.909308282,1.257813382,Medium,Academic,3.474631994,6.49247994,18.08649658
83.6259228,Visual,5.900472632,9.301908553,9.892125659,16.31116245,7.008415422,5.247436292,Rural,8.206235208,1.794503737,4.31320231,3.509837641,6.551648661,High,Sports,9.441896749,2.67487811,26.22677674
87.61872647,Kinesthetic,7.383887456,1.65461453,4.504508017,10.69141265,6.485007676,9.171015404,Rural,5.068919852,9.962707863,1.35219029,9.311884812,4.702926137,High,Arts,6.879837023,6.900578924,25.46752362
89.57895219,Kinesthetic,2.505891736,3.525407319,7.593514293,36.9023965,6.791969107,4.268702765,Urban,8.357328416,9.075669297,3.941909108,9.962976482,9.29651059,Low,Arts,9.734289818,5.109408318,26.9388156
89.48090714,Auditory,8.025685457,4.149440682,7.162526475,16.32119995,1.792054248,3.584370371,Rural,5.803485952,1.189725944,8.995273145,6.39857099,5.4960608,Low,Arts,6.221053297,6.581843487,24.47376569
54.56030515,Kinesthetic,6.253955025,8.04183231,2.908731137,16.82601631,9.041811251,5.506614155,Rural,4.046324593,8.72784621,1.22992661,1.298766836,7.380776313,Medium,Sports,8.390734825,3.156443406,16.96079063
74.72101524,Auditory,9.569996071,9.932631581,3.150979122,18.38804298,4.503397571,5.103515672,Suburban,6.921557453,9.274866405,4.656947257,1.734324673,2.969816431,Low,Arts,8.317948415,4.909554045,21.34671371
52.877938,Visual,1.381800684,3.166034633,3.531561072,13.82224215,3.820324658,4.099852416,Suburban,7.459500293,4.181934003,1.282596668,5.334301496,7.848762081,High,Sports,4.035958992,2.89181093,13.96270838
77.47644412,Kinesthetic,3.387935238,8.868766007,4.700145504,29.1778865,5.161253025,7.243671688,Suburban,6.022440781,7.475514895,4.338310826,4.655548116,7.488597794,High,Arts,9.676186507,8.877746411,24.26388573
72.07652507,Visual,6.413984914,8.475604844,3.108925591,12.2542886,4.510594592,7.836056505,Urban,1.509534758,4.978933716,2.553765767,6.455595752,9.136735377,Medium,Academic,1.197473208,5.391649405,18.8615083
94.38520914,Kinesthetic,3.66903921,3.021916579,1.176863345,14.02607279,8.772193028,8.676855721,Urban,2.528945876,6.897092361,3.269965539,4.949630287,1.304394775,Low,Arts,7.918398179,3.02483274,23.79357121
67.54575063,Visual,7.429817477,4.593993222,8.914537511,29.3427018,9.363348777,9.755709442,Urban,3.567679488,4.062856639,8.898385358,9.406691643,5.027506279,Low,Arts,9.690013772,1.370878262,23.53303654
55.85335082,Kinesthetic,7.831047543,4.687055824,9.690488482,20.18981861,3.731078948,3.399905729,Suburban,3.543630454,3.90303313,4.924442986,5.812657439,7.112398625,Low,Sports,4.05017383,7.081647982,20.05569247
57.1495841,Visual,1.922643677,9.803986017,4.074133483,31.2384348,8.775422267,7.444841342,Rural,7.060787202,4.819905,3.464181923,7.243534553,1.856475101,Medium,Sports,6.83299529,2.931802426,17.86479089
88.07553159,Visual,5.624690178,2.628027112,4.046561915,26.72274234,8.033708166,4.548324119,Suburban,1.165137955,2.310109828,6.304045402,9.068367454,4.695436604,Low,Sports,6.060009249,9.906239731,25.96777104
80.91090317,Kinesthetic,5.580015,8.19242174,1.063826315,17.68063519,9.377269051,7.093737748,Urban,7.801135993,8.48025068,2.278962638,2.321846882,9.479319428,Low,Academic,7.853565787,5.803303361,23.77806763
55.05613381,Visual,4.323526932,4.007734428,7.122256195,29.52483851,3.21175281,5.283835213,Suburban,3.388082273,4.138281058,3.334524467,3.067611887,4.923410418,Low,Academic,8.795601295,3.600792966,17.48972381
54.20534031,Visual,9.396323763,7.577833112,8.428959062,13.48821041,6.192632351,9.943957925,Rural,3.790196616,4.601345985,5.916231708,1.965867944,9.868643051,High,Sports,6.427401124,6.919096904,19.55159424
85.04845657,Visual,8.447556879,4.780099039,2.319474703,26.09231149,3.470901263,7.560119222,Urban,5.751188451,9.046491514,3.137707377,2.256745593,1.51155155,Medium,Academic,8.343141277,3.476979311,23.43441573
53.63815032,Kinesthetic,7.274884437,6.205237868,2.436997144,23.11444315,8.416850414,9.572421704,Rural,2.943330408,5.469614327,7.112149637,5.613255702,7.460467985,High,Sports,3.810570183,8.382468645,18.66839865
91.09300296,Kinesthetic,7.428939722,8.49350596,8.11074925,18.03620748,1.047917715,8.514725945,Rural,8.960241822,5.898285184,5.42342172,3.890613331,6.229146126,Medium,Academic,3.057283528,3.774124458,25.40871991
85.31211136,Visual,5.155445294,8.237490085,6.546616735,28.12014993,6.083372466,9.1261091,Urban,1.768319014,9.608483123,7.947901632,4.808555556,5.504857094,Low,Sports,4.876009206,9.894229592,26.81378192
54.06743903,Visual,9.28895069,8.797808652,1.403745019,36.14000777,4.052830881,8.329772775,Rural,4.999441261,8.980537448,9.534200822,9.842408486,9.737626613,High,Sports,7.099629396,6.446303069,22.276541
54.2418857,Kinesthetic,7.251358845,1.536555928,6.602922914,39.96714099,3.904153364,5.132432173,Suburban,8.644800425,2.52520038,2.042244004,2.41033913,2.166853604,Low,Academic,2.68522254,8.59970034,17.22796162
99.33197893,Kinesthetic,7.560829555,7.228454977,3.780259506,28.23288306,6.804156915,3.26609608,Rural,6.54259505,5.258935269,4.01198509,5.867308637,9.063990565,Low,Arts,7.123169729,1.655339226,27.60463116
68.71353979,Visual,8.755218134,2.25988639,4.318526399,22.14117623,8.663360044,4.332881579,Rural,3.630965643,9.741666047,3.875941566,1.889840395,7.2211637,Medium,Sports,4.546842837,4.134694756,21.67710686
68.53210735,Visual,3.466644304,4.742367112,7.927582765,16.75621301,6.482758523,1.182126094,Rural,4.78684187,4.351296684,2.360646274,3.866466819,3.33096466,Low,Sports,8.160177465,7.637383775,20.24008977
90.63997836,Visual,8.263638135,5.937295735,8.298416734,17.71288268,8.678556808,5.715938507,Suburban,7.360249423,4.344157977,8.292728236,5.747733313,9.115022311,High,Arts,1.331522354,6.895531156,27.1201531
97.36242887,Auditory,2.757165427,4.624655363,4.603209642,24.38364934,3.381374007,5.545520202,Rural,9.75934669,2.755272086,7.838908336,9.519685714,4.863654261,Medium,Sports,7.01184374,2.748188093,27.3282484
99.30005319,Kinesthetic,4.10807757,5.676505082,9.524376424,21.01833104,5.675516693,5.727254183,Rural,9.038248465,2.028908027,5.359829238,4.521053992,8.328045953,Medium,Sports,6.84840103,4.205826375,28.47442828
87.66890926,Auditory,4.020494088,9.968736779,4.658164462,37.41443568,5.054828852,9.766281025,Suburban,4.081895275,7.662743117,5.839937,1.584160266,4.499528653,High,Academic,9.468419285,3.370990667,25.94680118
68.81297928,Kinesthetic,9.806729216,2.216955823,7.946524317,21.04886403,1.104804096,9.203086031,Urban,9.983780914,7.930274218,1.535897242,4.493453032,8.658377447,Low,Arts,7.420307982,6.520331528,20.81231225
54.17503583,Kinesthetic,8.708835014,7.079104408,5.354895381,21.20333773,6.011309288,2.455415005,Urban,1.031541972,9.721116672,5.999566171,2.311670583,6.729662066,Low,Sports,8.166717068,4.101114065,18.42774838
88.8573458,Kinesthetic,7.310528754,4.564008697,9.077790939,21.50603537,6.953718917,4.319942694,Urban,1.248667802,7.960763898,8.122073716,3.06990652,2.269419702,Low,Sports,9.141319143,3.781488178,24.91146965
77.92021249,Kinesthetic,7.543510855,2.19708819,9.169851193,35.09860631,6.32722964,4.815605615,Rural,8.414564637,3.190172446,6.164448162,6.562815608,6.846968471,Low,Arts,7.075467265,2.866401824,24.83523351
71.21110046,Kinesthetic,6.05865515,2.42863087,1.786751271,29.52364963,7.626519089,4.244796261,Urban,2.795164181,1.361049205,3.387757331,1.606814796,2.722102864,Low,Arts,3.611382715,4.681244088,21.41902332
95.31771925,Kinesthetic,9.523816004,9.543457956,9.428439982,28.42506551,6.142055756,8.186463672,Suburban,1.546923416,9.868936459,7.007934451,5.182513806,4.707303651,Medium,Academic,8.827964196,2.759523312,29.94804023
55.55987412,Kinesthetic,5.466328776,8.91641347,8.429813574,20.02429067,1.600752294,5.716339029,Rural,3.134332659,4.06405626,4.25339587,6.485154274,2.532660258,Medium,Academic,7.728203075,9.663126286,19.64909255
74.63125521,Auditory,4.424659389,9.163377644,8.121796429,34.5371253,2.048009717,6.148898353,Rural,4.834901386,3.807743882,5.903859559,4.796725531,1.198145041,High,Academic,4.819938436,2.390516303,21.0616425
