,Crop_Diversity_Metrics,Crop_Diversity,Crop_Rotation_Practice,Intercropping_Patterns,Pest_Resistance_Measures,Soil_Type,Temperature_Celsius,Precipitation_mm,Humidity_Percentage,Wind_Speed_kph,Soil_Health_Index,Crop_Yield_Tons_per_Hectare,Crop_Resilience_Index
2909,2.2157700490201093,Wheat,Yes,Low,No,Clayey,21.53854869944997,8.36002031498108,32.60406882814139,17.283452468264592,8.644706397418513,5.5955877473204945,3.236302896142615
2910,1.9216666484693996,Millet,No,High,No,Clayey,15.71136751607912,9.810801890314737,54.6916553233556,7.593867408912052,8.14849793049242,8.473201726850741,1.5259515366115162
2911,1.0058952883452457,Millet,Yes,High,Yes,Clayey,17.361806579731045,5.406226631935677,40.25482751036566,14.9623088815573,3.5751151817950877,7.315017516783106,2.2113521026154825
2912,3.9173791763519854,Millet,No,Low,Yes,Sandy,28.632982219562557,2.3807007568637517,65.29852250191732,5.31522948347104,4.051377564933088,9.059923759921888,2.879432626600123
2913,4.867381999197141,Millet,No,Medium,No,Loamy,26.944043599539704,9.278110070435865,34.8771919735626,5.104410695946377,3.333725344637675,7.519135400763972,3.9379241867608905
2914,1.8971739331401802,Wheat,No,High,No,Sandy,27.043810662095648,6.9898398907175805,47.170104512163725,18.976755397372116,8.141350189722537,7.777165178616545,1.891625304644874
2915,3.6521887672136897,Millet,No,Medium,No,Clayey,21.552836666519756,9.589412605470168,37.41446179850947,12.70982867361757,4.5354384574799225,1.7560013131028391,4.20340175469579
2916,3.9675853078348604,Wheat,No,Low,No,Clayey,27.329322945809615,6.510319616555238,61.977748895467286,9.726761383454487,9.808183129950832,1.034388275333571,2.2766639509712805
2917,4.393701516362099,Rice,No,Medium,Yes,Loamy,25.571316506811073,7.7514501002927165,44.057742652856426,16.920443064575693,4.278846614907714,9.600576177664841,3.66277885025344
2918,2.6905167880544365,Maize,Yes,Medium,No,Clayey,29.064736058221246,8.906361947788785,37.468527938247725,19.772420089636736,2.528072397016854,3.26825544594551,4.747721452619526
2919,2.211723622561717,Rice,Yes,Medium,Yes,Loamy,11.28736810043831,7.592493115200814,59.036042723065236,5.516206871293012,9.368688255099324,2.485891370931924,3.856735442766375
2920,2.3011805360921245,Millet,No,Medium,Yes,Clayey,10.574542673078657,5.626457720127221,62.688692713251854,5.569410413697932,8.044393246402882,2.4284617977534126,1.277052952336172
2921,3.8504853323940513,Maize,Yes,Low,Yes,Sandy,13.500598814477822,4.7192093226147245,48.49581949478569,17.82173078545596,6.249134403174715,7.641019383189599,2.5057068089419627
2922,4.267117866022544,Millet,Yes,Low,Yes,Loamy,28.581696410159513,8.233773349128453,45.153976090358206,13.350721996467664,8.72594740811191,1.417586984861503,3.3126430890681418
2923,1.7264558710264106,Millet,No,High,Yes,Sandy,22.111302119084918,7.7198581282068846,55.28576769508358,18.241126126131228,9.545011734760259,6.949213007357863,3.6930119081897645
2924,2.483764032631061,Rice,Yes,High,Yes,Clayey,18.52225035390562,3.6643082393101647,56.055863557566944,15.419646154607033,8.752341359730575,6.143131483630273,2.3792805952857305
2925,4.6077607869966,Millet,No,High,No,Sandy,20.254221229523033,4.983319673421538,56.42981582544884,12.058784773257841,9.14067223528826,2.3257158914565323,2.7149398725752003
2926,4.226774078778957,Rice,No,High,No,Sandy,26.592091764553402,6.349907558856923,41.03030567877098,7.42018887222722,3.4411457081941257,2.219024439662781,2.503950167118014
2927,4.939433611049903,Millet,No,Medium,Yes,Sandy,28.58219991607848,0.2837021905214743,67.65209890461898,10.847917204578357,5.597640754647602,2.19394216696068,3.7919473763796363
2928,4.016993038728323,Wheat,No,High,No,Loamy,24.5939766862182,2.475686999316463,38.53776990974941,16.807176388380533,8.157631088748857,3.3356653850486744,4.654346547306534
2929,2.572780804111689,Maize,Yes,High,Yes,Loamy,25.196956658745925,2.5021439507135588,44.96633103552788,8.508763244242466,5.734178687387623,6.776104352316009,4.1129666803192695
2930,3.362551335978551,Rice,Yes,Medium,No,Loamy,16.40756088327676,8.832315594813123,41.34775769342768,15.685497409863894,6.776555823756053,2.861988010936826,2.0526424994058177
2931,3.644057016989281,Rice,No,Low,Yes,Sandy,19.340703905490784,3.314877534962913,67.24494032676787,8.71016868690002,9.305601936643544,6.940675080770761,3.1604212677639136
2932,1.3138232652684958,Maize,Yes,High,Yes,Sandy,27.704203869423317,5.451433877979136,63.134805699132144,11.953015672445522,3.658097347608637,9.745335320490218,2.912500242773964
2933,3.1779878364154603,Rice,No,Low,No,Clayey,25.71868220145155,8.31586467004228,62.45087749143461,6.281480064663535,5.854653956685157,8.75887210547441,1.0621130146161941
2934,3.8372833138904383,Maize,No,High,Yes,Loamy,23.68541836922695,2.596938125433359,30.18840327500479,11.824976881068427,6.071849663753187,8.182703359704247,4.753529882338171
2935,1.6692852160042415,Wheat,Yes,Low,No,Clayey,11.30493671776241,1.2375707746686415,57.43602000833283,14.19053816463563,4.235833867796314,9.542222468605463,2.863857744529634
2936,4.122526869702229,Millet,Yes,High,Yes,Sandy,10.790144389079098,9.483598065084472,39.210947805147576,13.449770624152949,4.314456612968357,6.512246409564144,4.772633147813982
2937,3.3350911220564465,Wheat,No,Low,No,Loamy,12.608218862279902,7.046829360341629,68.70977028773197,11.09699771594461,7.921350603614288,7.919772893553399,3.6567746363139357
2938,4.808887142790379,Millet,Yes,Low,No,Clayey,21.627821983956668,1.770537656801413,51.23005632141861,10.545429136059438,9.365632376935528,7.965343416453572,3.8327687521071296
2939,1.1696891928275668,Maize,No,High,No,Sandy,20.727736946823,8.197115540126598,52.58812005599779,9.130981362138204,6.7036112786838125,9.770860164666487,2.707938599998777
2940,2.061304550221868,Wheat,No,Low,No,Sandy,28.853816530941078,7.871266133355852,44.259312992932024,16.50656098561111,5.391495289101003,6.824588596700907,4.431916206720434
2941,3.4062155171992963,Millet,Yes,High,No,Sandy,23.895192800867928,8.375410974754857,51.46922489209645,16.739571465383698,7.75323524151539,3.45750736504929,1.7417391756665963
2942,2.186239648823723,Maize,No,High,Yes,Loamy,15.87945234690852,2.762125766542293,59.98948750496577,12.245413249006692,9.980282726562887,2.761065362174354,4.836632168138267
2943,3.857696656284969,Millet,Yes,Medium,Yes,Loamy,13.229925876313946,4.48579673388971,52.47680616377287,10.738426473417936,1.741614544648105,3.760249127058599,3.4652454931525187
2944,4.036021130087724,Rice,No,High,No,Clayey,26.99066478656764,6.936737432281136,55.650515595667606,14.561344584540628,6.864245200452626,7.855777815015961,2.3293790061202424
2945,1.4100638562658978,Rice,No,High,Yes,Sandy,19.192482073780482,3.90667574229405,48.89872311819562,13.365984831427571,6.004972766240574,6.908981710980369,3.9574253435736333
2946,3.055417856827071,Maize,No,High,Yes,Loamy,23.069389948176976,0.6997217221626584,58.65598842891319,15.008831996144883,6.492219202206129,2.9732847737475927,3.980608018072804
2947,3.0355622223642236,Millet,No,High,No,Loamy,21.30287213181606,1.3644975399543602,65.98236068353506,9.590232983160092,1.2053773759186353,8.738484362034685,4.098252387152145
2948,2.4771230808621643,Rice,No,Medium,No,Sandy,12.1491269227327,5.971135050974303,32.042047996438605,16.82524338930644,9.6010647416272,9.832010295387004,2.173895611089821
2949,4.731699450278688,Wheat,Yes,Medium,Yes,Sandy,11.141167673636541,3.7516819959862167,34.29186122726704,9.751142162781353,1.7685918962265061,7.814893375769539,1.1026965237717734
2950,4.310025279492885,Millet,No,Medium,No,Clayey,17.54036379432827,0.053801318097077555,57.42436458013685,11.280849078119903,3.767263041848968,1.5589438316128765,4.556868317120532
2951,3.788837527638547,Millet,Yes,Medium,No,Clayey,17.23100595091435,7.66854526976098,45.1081766108239,6.986340923075996,3.6846794601949893,6.64789241910403,4.1901573382457915
2952,3.85730654293999,Rice,Yes,Low,No,Clayey,23.47596225937813,4.16703742795161,41.2647375197437,17.830539834393786,7.598021502403089,9.439225897733694,2.6075773173734653
2953,2.8468645752524764,Rice,Yes,High,Yes,Loamy,22.644008182023235,3.137692854459324,37.14373133849425,14.664106195564798,7.038433194938417,3.816674203456677,1.6648833617299403
2954,4.683978084386304,Maize,No,Medium,No,Loamy,29.378818569279886,7.135191790510994,52.90545107085133,8.5293058818562,1.555527896266261,6.268878964459458,2.8752893947885365
2955,3.7783817090131415,Millet,Yes,High,Yes,Loamy,27.16199005543143,4.551088189864034,43.901295823624544,17.77577080703467,2.347379614647736,3.042863344651397,2.223063053830234
2956,3.9159242466232658,Wheat,Yes,Medium,No,Loamy,19.93165051550576,6.9483110939218715,50.31843304445539,15.57189511973018,3.8690630219035542,8.926177124178967,1.776225208656406
2957,4.446763615149381,Rice,Yes,High,Yes,Loamy,20.000507051253912,0.13198082381222553,68.34244912855257,11.63270383253374,7.33693575148656,8.829827012329467,2.9446530801414497
2958,2.096286357368764,Millet,No,Low,No,Sandy,23.482584582253885,0.0942011408482446,60.33070582663261,19.847642469367802,9.363116577831514,4.280097595996105,4.318738414330433
2959,4.228283615466812,Rice,No,Medium,No,Clayey,12.28181165546551,5.599019304103781,61.838034770934314,10.058146250915529,3.8392682754230574,4.147250300132134,3.3267540953680905
2960,1.7809624118259682,Maize,No,Low,No,Clayey,29.99781129262785,9.822120342285077,34.96791612252099,6.4932435010482,5.730166390936049,1.0009082435552514,2.9497134010982666
2961,2.3813678089795514,Millet,No,Low,Yes,Clayey,20.376162024872478,2.72357237918332,42.99921275187566,16.001885725733928,4.353494369576033,3.8570261369604117,4.976271697152489
2962,2.342441817079371,Millet,Yes,High,Yes,Clayey,28.1980974781794,6.828935571666753,34.24941888091476,16.3557355966583,6.196214179029354,8.03278092832162,4.041238757379594
2963,4.914101873556563,Maize,No,Medium,Yes,Sandy,29.34712669304416,1.7225754290268236,68.74083720616257,5.884476590533204,6.651770834114244,1.2575110062337398,1.5276901340499696
2964,4.426148894991707,Wheat,Yes,Low,Yes,Loamy,21.632854798045308,3.115486317608338,57.28750460532807,17.29128683005831,5.6646536879274425,2.824704154967902,2.6674358988020406
2965,3.804679446361039,Rice,No,High,No,Loamy,12.066972950495508,0.7807489047520799,30.76935350017032,16.6391227081024,4.501201489935435,7.5724177024090205,2.8598674552540677
2966,3.9082270464615605,Maize,Yes,High,No,Loamy,21.466916168399422,8.807931599568446,49.02019287284543,18.943945577383772,8.918046673109712,6.831921170628388,3.442203666260849
2967,3.2482911776102843,Millet,No,High,Yes,Clayey,21.952848743319734,3.104374015531631,40.54102546203315,6.778236838293326,8.217258488705014,9.87987196904376,3.727057798128923
2968,4.788362668434076,Maize,No,Low,Yes,Clayey,25.78386273546662,2.3046644740299005,51.598354050682914,14.01214337421351,9.985650146309249,4.515566300002328,2.302144799945923
2969,2.985035011529446,Millet,No,High,Yes,Sandy,10.964585339898123,7.306041784399005,37.146307458874546,8.291338124350538,4.714235892568836,2.199523452982012,2.4695372682410106
2970,2.522070839479578,Maize,No,High,Yes,Sandy,19.326307343901878,1.9944015561049278,32.274219625266305,10.991629295765502,1.3486914274763833,6.982412164783268,1.413883299492098
2971,1.652141347726364,Wheat,Yes,High,Yes,Loamy,28.455405166736263,2.4027536049838307,42.927101291132644,8.97636243653647,6.862335358103417,1.7112377928923646,1.357276409270347
2972,4.1448226090442315,Millet,No,Low,Yes,Loamy,29.825981573573067,1.0361625366071459,41.8202844281889,11.73946553006074,8.050841700316349,2.050790908862991,4.031897179776225
2973,3.9377757283023658,Maize,No,High,No,Loamy,13.827653575184753,9.628719091948769,58.678543389254926,6.693144926314163,9.431058639451905,6.111271096568695,4.7042226507920315
2974,2.5374201540965395,Wheat,No,Low,Yes,Loamy,27.411979854700704,2.4763774952167896,48.9819543643814,9.552732617889317,1.093275704769813,5.247779571117063,1.7872892391771966
2975,1.1007736558369174,Wheat,Yes,High,Yes,Loamy,12.925011232612881,9.956633028023825,41.65311213334334,6.063780930197944,8.916238097513489,3.37246113539246,4.692412629018908
2976,4.355989310872043,Rice,No,Low,Yes,Loamy,26.82348869135794,1.7614944096847895,52.81722073713843,12.37747982076742,5.6506426592835,5.301716145536021,2.37490340223946
2977,1.0456719338162945,Millet,No,Low,No,Clayey,15.545554549353271,0.20651849978170045,32.85269552924963,9.45024814472254,4.373360504139448,8.814879538015077,4.523042518944793
2978,3.814799118516204,Rice,Yes,Medium,Yes,Sandy,29.19250532098285,8.956936134442833,56.494104470150006,13.854628277221432,2.997432420269332,7.524966330461849,1.1041885745890623
2979,4.881028438904228,Wheat,Yes,Medium,No,Sandy,23.909935018012742,5.800172518401156,35.89157467065909,11.846692721302524,8.327114758116338,5.0932157282678645,1.3623216017098447
2980,2.750645312592814,Rice,Yes,Medium,No,Clayey,17.982212027795192,3.514099999841287,41.18797477283564,8.657796343515198,4.273663300515934,3.802068416811878,2.738913388345041
2981,1.939893619983811,Rice,No,Low,Yes,Loamy,15.619466598163324,5.133396624570512,41.284915486868805,6.544103278938957,6.441012427226506,6.239667338519872,4.391862839428917
2982,3.819484040173527,Maize,Yes,High,No,Loamy,14.704750549488907,2.607269549074286,48.63407679373229,16.29975032610556,5.6050004534355145,1.0257945943301023,2.7968691845846805
2983,4.268512568062341,Rice,No,High,Yes,Loamy,23.6158465399917,6.347588502816244,68.12629465719795,14.496988311286607,3.3683923714827335,7.597674144506921,4.357990870558896
2984,3.1857212643113892,Wheat,Yes,Low,No,Sandy,27.915820051537633,6.164685583425663,42.986370017417144,5.493949944793402,8.090041952700657,8.222032709824065,2.363037261597826
2985,4.868141101024585,Rice,No,High,Yes,Sandy,25.098839392286873,0.8019228903968934,41.25287473883759,19.84048339955922,3.6835643798145634,2.0957205668831604,1.529856819764733
2986,1.2066748866318444,Millet,Yes,Low,Yes,Loamy,26.695830760330846,9.106881006010767,36.75207941186416,14.637354118964307,8.085839474534064,4.623610981828305,4.701816377534463
2987,3.0191823932181125,Maize,Yes,High,No,Loamy,25.627675352690744,4.605253422251084,45.67875600344683,8.107711801046946,4.685870192917392,2.3056563592566217,1.3060111607552631
2988,3.8738157892902003,Wheat,Yes,Low,Yes,Clayey,29.582953329960386,1.9515413208222376,37.281644474902826,17.607453096109634,1.2707673958463417,9.539241290895228,3.8285402973921525
2989,4.450561884596716,Rice,No,Medium,Yes,Loamy,25.156098536526496,3.0738385943601565,35.510773452625216,18.23151082709969,7.906846299279734,8.433894789699503,4.5319614523479235
2990,1.7170224476311602,Millet,Yes,Medium,No,Clayey,14.204570369405475,8.662217548376065,64.29434423259141,13.605280951869844,9.093468727464295,1.1806535073657882,1.4798449790046808
2991,4.200013927054726,Wheat,No,High,No,Loamy,25.831969309490297,3.831851719821011,32.10554938092142,18.28358296814291,2.078085304644934,9.733447350308117,3.076500184598049
2992,3.210828302874181,Rice,Yes,High,Yes,Loamy,16.44138721969602,5.619611711956284,58.433004778399415,5.437576451349188,6.267113998773065,2.2764263425772513,1.211318452443669
2993,2.586214727959853,Maize,Yes,High,No,Loamy,29.915997253257164,9.476897348829512,38.10283604080284,19.177500667510603,1.645817991984857,1.7560488322143728,2.83562760306198
2994,1.5268601143163743,Rice,Yes,High,Yes,Clayey,17.53345240200293,6.5171643758196645,30.468600931518477,5.858054211304033,8.468987886618718,1.2934698344461606,4.149496230372358
2995,4.461183035635649,Wheat,No,Medium,No,Clayey,15.855875116944597,6.75716743925602,61.80579835187838,14.635850959406566,9.891630715167572,8.115939000306852,2.2160391133216737
2996,1.6290928327188614,Wheat,No,Medium,No,Clayey,14.78431971017823,2.4856883716207534,58.09142076894094,10.188419554097,5.454932216378828,9.327347710956756,1.9330268036573623
2997,2.239151436836397,Wheat,No,Low,No,Sandy,23.170293041167398,6.682951850279847,43.37195625497364,5.589685271692479,3.8205796212275245,1.8606095706182424,2.0066453564410667
2998,2.1601821278497475,Millet,Yes,High,Yes,Sandy,12.184421767750624,3.938027441925013,33.173301355618946,18.939324604027696,8.611743535828818,9.849811780116957,4.165021715370144
2999,4.485656136763417,Rice,No,Medium,Yes,Loamy,29.071197634659438,9.11042484599674,44.42686254791147,7.030364888831111,5.687012082833254,3.8427367842741775,4.8948683960856485
3000,3.690811976835592,Rice,No,Low,Yes,Clayey,15.886253572862742,1.2953884791057713,37.25310321207314,17.806162811359684,5.041231394524203,7.109602822485079,1.9133586503133984
3001,4.186725588765489,Rice,Yes,Low,Yes,Clayey,15.908012220769445,2.856403496636281,67.30014213486224,9.955175135239543,3.050268280100141,9.876391636337964,1.2746400966336093
3002,2.001871595169996,Maize,Yes,Low,Yes,Loamy,10.921321914141181,0.6600072864221185,51.18492409019179,16.117460041058848,6.544160292395128,1.076457973062956,1.5035806490131938
3003,3.4994963984279956,Millet,No,Medium,No,Loamy,14.920350357471484,3.8090384917000097,68.55374550907698,8.813311847122078,6.456858157902034,5.9210710585332285,3.5129789304947607
3004,3.2869839325749948,Millet,No,Low,Yes,Loamy,18.379587113524753,1.4837266615641098,44.0525648760171,13.751509065914844,3.3655096976151153,6.903878944394563,3.7044276933953117
3005,4.331321507153085,Maize,Yes,High,No,Loamy,17.392127804484417,8.45143754462411,52.25851274697594,16.993307107174083,2.902690911943117,4.34225448154508,2.797251131530694
3006,4.624348241925042,Millet,No,Low,No,Clayey,15.460398428724405,9.250432019891829,37.60493720380878,13.492697454951978,4.9470935549400314,1.9897572876253085,1.317332709351375
3007,1.0486270859095472,Maize,Yes,Low,No,Sandy,10.814876756783963,6.694256448047158,62.33716376150115,9.59828845464448,5.057344910304206,6.590081780276792,4.712355319778501
3008,3.6960796762351706,Wheat,Yes,Medium,Yes,Clayey,16.01162747211285,1.0333459998583927,31.644012494776792,8.501536008668493,2.155700685845121,1.4230104983157001,4.719822326982724
3009,1.207343196478916,Wheat,No,Low,No,Sandy,25.5666187652624,3.416308816224203,57.82461691744511,7.62208395172632,3.484527897609169,9.310945619967741,2.5742632469246436
3010,3.1954346603094237,Millet,No,Medium,Yes,Loamy,18.775845706189425,9.644918923479391,45.66640369435629,17.582187830648706,2.4431691170239946,5.1585919226325085,4.283848832403664
3011,2.150530916174713,Wheat,Yes,Medium,Yes,Sandy,15.815506951974271,1.3630122395950028,53.136630961003085,14.164139377014596,9.113007832562465,9.19247866245804,4.594354025419028
3012,2.227106398088565,Wheat,No,High,Yes,Clayey,16.095842682959155,5.564893826227965,53.690365396662784,12.63016887136177,1.669042004564396,8.528941598930597,3.032196223842601
3013,2.4118340138094263,Wheat,Yes,Low,Yes,Clayey,21.088751529878017,3.5292947599556257,58.43180456537267,8.74371025743104,8.908829099343187,1.03277275962771,3.4059344681138533
3014,3.4851697961984405,Rice,No,High,No,Clayey,16.045853554781495,9.991626121528618,38.17048812925038,11.506298728110064,5.750957591853714,5.1329664911409525,3.932387616253903
3015,2.336199862675077,Wheat,Yes,High,Yes,Clayey,22.615946397323892,2.85389064641812,51.25543684862525,14.300942125319843,6.987892519893742,8.990220684007099,4.565248260237507
3016,3.9307962023611216,Rice,No,Low,No,Clayey,29.7890902745023,0.4777226528344336,47.077037455735834,6.078224802680703,9.309247360810849,4.349736728575112,1.356432846908946
3017,2.6181095422954788,Maize,No,Low,No,Clayey,10.823527955076113,7.021828148246675,41.28724435441456,10.410724048699148,4.288479417166689,3.9089696923857664,1.2118354456023872
3018,1.2734128012398345,Maize,Yes,Medium,Yes,Loamy,13.374735113947374,3.2673933024410995,49.82911291058105,8.592554776217224,7.323565361201189,7.1702686400412725,3.700199739849373
3019,4.135039369936429,Maize,No,Low,No,Sandy,13.58215090578048,6.575814339546229,68.0806018100434,14.697723593932663,7.04527191977323,7.345452036739185,1.1906859540019807
3020,2.143033298370824,Maize,Yes,Medium,No,Loamy,18.9414063586403,1.046519868145146,67.9553978871609,14.0940351194299,9.895122628998958,6.788440772290081,1.4177497150860847
3021,2.7310675183970505,Maize,No,High,No,Sandy,10.82837424106749,5.230632009302512,41.1526927984697,9.491232419677564,1.4144347163632072,4.270472915449863,2.6896170861368334
3022,3.741775532887606,Wheat,No,High,Yes,Sandy,19.550431554850334,3.752315484026477,65.36828659608028,5.624460831602977,5.098924418774217,1.5726291628716846,1.7289205680531596
3023,2.329824628594848,Wheat,No,Medium,No,Sandy,28.57849516153313,5.367671339786306,65.07019237548536,7.742191262101736,9.90599538032559,9.30703618894245,4.5953468004443465
3024,1.2263426245868625,Wheat,No,Low,Yes,Clayey,10.23128177385404,8.534723979411366,39.98338590405102,7.400931133923644,3.9508790533871583,3.8549352512832233,2.3263191648845485
3025,2.4956841880512544,Maize,Yes,Low,Yes,Clayey,17.29877734370362,9.727472879612755,53.958029856922046,13.525915024435655,9.690975909258214,8.160732937679747,3.3101768418524298
3026,4.777794330777214,Maize,Yes,Medium,Yes,Clayey,25.217875442219295,7.531321491180031,64.797430371137,7.539371845315549,8.350470914231547,4.165075718234117,1.0393841039410483
3027,3.5669375891942328,Rice,No,High,Yes,Sandy,13.0898900066763,7.668583152203979,50.59979207807213,12.235015314093474,4.053909319014831,5.452698678594414,3.0537037431571665
3028,3.6859165946688277,Millet,Yes,Medium,No,Sandy,11.551180050530842,5.289360897393925,44.79077867604029,14.217932559847725,1.2619527034229399,4.363042265023967,4.240065758231399
3029,3.5291286145505594,Wheat,Yes,Low,No,Sandy,22.61557074525277,0.9739994385827622,56.03141720972825,18.1934837449957,3.5231002210489635,1.7319152690229487,4.873437128551549
3030,1.7959685558377472,Millet,No,Low,No,Loamy,10.199018180990153,6.670595463217278,36.89700253772681,8.675413444600853,2.1134883392397823,3.965024598626892,3.7149958398148386
3031,2.6733354564091205,Maize,Yes,Medium,Yes,Clayey,26.035409823394314,1.477798717824721,36.46925526519694,7.788694043738948,4.8561222196462825,9.601102546060291,1.810508628230933
3032,4.0037591934532735,Maize,Yes,Low,No,Clayey,11.337055071321975,2.4566105657873036,63.305845270969485,7.598807496995903,9.455701269277537,1.9930340042759305,2.4521485315612006
3033,1.4054915902126366,Maize,No,High,Yes,Clayey,20.487085188407217,7.075825130701915,31.67499663752503,10.406439642681235,5.6135565425036065,6.002574537200383,1.6274628708094854
3034,2.111411104358849,Millet,No,Medium,No,Loamy,24.802554204554543,6.569925941180969,62.14519916902997,14.737718289778112,5.02757352964694,9.715656121507443,2.351255739248669
3035,2.1052764338634145,Rice,No,High,Yes,Loamy,14.840219774929547,3.14325941589781,41.61976632371726,15.077936310795966,2.94181748294122,1.1846080230701745,3.245227637679845
3036,2.728075710378024,Maize,No,High,Yes,Loamy,12.07080323845475,7.720442359735712,49.32489963808129,8.164428509849364,6.592926156689442,1.622708204303939,2.9494887619508643
3037,4.92147496376874,Rice,Yes,Medium,Yes,Sandy,13.512455328371122,9.39315784442255,51.740602201917156,6.96850177791257,5.098363878812201,9.182049876843232,4.4947959415313115
3038,1.2700101867352878,Rice,No,Medium,Yes,Loamy,27.09367143870017,5.452596211444001,60.68277093842721,11.730169005928547,7.954445707915105,7.620036444833376,1.815756265024243
3039,3.07480397752238,Wheat,Yes,Low,No,Sandy,24.11560583304048,6.776866590170899,65.35431946173439,7.117869229344388,5.64509778370535,5.90790863791631,2.7346242932975255
3040,1.7174587280488418,Millet,Yes,Low,Yes,Sandy,13.961960984301955,2.7177958447026827,62.16896501585862,17.19381117424612,8.979185118342134,5.829779501105939,3.528332565404837
3041,4.8827061816389765,Maize,No,Medium,No,Clayey,24.32241594261989,9.708070446426941,52.8937510112183,6.258221712278761,8.047128916420924,9.773972923114158,4.9244002306915595
3042,1.4532140189098568,Rice,Yes,Medium,No,Clayey,24.172363404173737,2.7370491178578895,43.920546813974646,16.281399832696394,2.3055877192607763,1.1885854052840696,1.8552923976928812
3043,2.614404009446365,Millet,Yes,Low,No,Loamy,29.95450196211921,8.874090242488181,51.06231299834616,5.63971873276696,2.2240142729482195,3.4342875835544104,4.332338265416043
3044,3.9515399393384247,Millet,Yes,Low,Yes,Sandy,17.83112047051825,9.278691117987192,31.200867385098874,17.104761739924918,1.2191588399176418,3.851431916892576,3.471057286711294
3045,3.818217712109781,Maize,No,Low,Yes,Sandy,27.297069882855418,7.19628594603936,39.799204609589424,14.407275133847495,4.32109000296883,2.0754301931382533,1.5355403830289633
3046,2.690914547575729,Wheat,Yes,Medium,Yes,Sandy,18.9288537194563,8.115874277207464,44.64621463550317,9.835596587874292,1.4915685755494275,4.215021349313997,4.135774223391528
3047,2.386096671810873,Wheat,No,Medium,No,Clayey,27.955204472339336,4.578568077901604,42.79018096606016,11.082777421469212,5.049564277398066,4.333702851808655,1.6996356996401958
3048,2.5904495142114823,Rice,No,Low,Yes,Clayey,11.832009981978986,9.19546789450054,33.805877629246275,15.104258608359679,3.172185313295885,9.629202773118083,3.798995046969566
3049,2.057105052634557,Wheat,Yes,High,Yes,Clayey,13.506252602504883,7.426462450391403,32.030163256561785,7.784422160019707,5.484144419698049,4.978185083686247,1.9623984510010777
3050,1.8213317548271992,Wheat,Yes,High,No,Clayey,26.9990872613338,3.267439915343533,46.82859118296612,18.354810036341554,2.4247216111664116,9.412954935376536,2.8733505763781517
3051,2.93215879023556,Wheat,No,Low,Yes,Clayey,26.3860064821079,0.34945167655440423,32.99199013192893,12.24330701287842,5.942711717319977,8.290337130017763,4.1331044311557115
3052,2.0741350242704293,Millet,No,Medium,No,Clayey,16.10867583713975,5.40783226356881,41.44832234166135,16.402092415919988,9.697901596153237,7.63154178969567,3.537053870059604
3053,2.1498466595890005,Maize,No,Medium,No,Loamy,21.935966362669088,8.406503247411253,48.993026350131714,12.600440386616533,6.735089750253164,3.974711383132528,3.9613634843146057
3054,3.6270242538982282,Millet,No,High,No,Loamy,17.65399444204072,8.606681188723014,38.398450854327244,11.78418842697452,6.07950604551712,4.842796624050379,4.213589438388675
3055,4.874149326799569,Millet,No,Low,Yes,Loamy,10.206346986070427,8.351187254835377,33.181397053822955,12.04423343536411,8.092414245215316,1.4010547460812774,1.1390243788046552
3056,3.4145488022375003,Maize,Yes,High,Yes,Loamy,10.52208253134254,2.147464854211185,47.28533082583172,10.446870661601661,1.0501043066586573,4.396123007282261,2.922314470960074
3057,1.3079178682598651,Millet,No,High,No,Sandy,11.085127309631527,4.261484795998976,47.9390599396788,15.991312935058389,3.5421679435983267,8.833653043009239,4.942531661994094
3058,1.302334455416268,Rice,Yes,Low,No,Clayey,21.881443086511574,6.138258551814725,66.62457185314881,17.692286656123485,9.88280114763432,8.032411853525488,4.181258286764669
3059,4.805692883382264,Rice,No,High,Yes,Clayey,15.58455470611056,6.6755649206803325,35.113505703058685,17.815949964593784,8.043571621715254,8.275271598362089,2.4632377468061963
3060,2.1891631612293345,Millet,Yes,Medium,Yes,Loamy,12.87896596629781,3.3458342162618546,54.59981510710513,6.817185709011158,1.812405005947248,2.994405391878683,2.1400917268142075
3061,1.3682679443299017,Wheat,No,High,No,Sandy,28.82262216887775,6.926423237504611,42.78810265461484,16.42051858025943,3.938139901302922,2.890329799266605,3.8192436316980776
3062,3.3961783486015262,Millet,Yes,Low,No,Loamy,12.426373341624316,5.9089700746761284,34.94391321587686,7.999319295579166,4.958777803962989,6.970077616971025,1.5486680685064909
3063,3.4945951131610644,Wheat,Yes,Medium,No,Clayey,23.479634328497553,5.667755747061516,45.72588427101011,5.1826751753685905,9.411255681445585,6.861404736264021,4.530825013577807
3064,3.5940192804747526,Millet,No,Medium,Yes,Loamy,27.883203656453173,6.630248237352772,47.11750341456861,9.1318855291887,6.275683581366951,2.7577911946064155,1.3274749520977749
3065,2.069608111430165,Rice,Yes,High,No,Sandy,13.276593344768994,6.03367928866175,44.54258057163052,9.393028973479367,1.6950305480146377,7.476820990543431,3.23641986000784
3066,1.0604427368579001,Wheat,No,Medium,Yes,Clayey,14.294593644574302,1.6687463465866192,60.62930963741315,17.14683581125142,5.581659336532821,4.385357901684415,4.387367668825217
3067,4.860061477817887,Rice,No,Low,No,Sandy,21.476270671519142,8.7441632736528,63.56825879815745,16.135944728641547,3.6044842283684533,8.981223224463465,3.8798866580415154
