,Agroforestry_Impact_Measures,Tree_Species,Crop_Type,Soil_Type,Soil_Health_Index,Economic_Indicators
8376,2.5368425510534705,Pine,Rice,Sandy,9.230320882908128,1280.8504916324614
8377,3.0415339209294565,Apple,Rice,Sandy,5.136136797588104,3412.492634149714
8378,6.179509166221531,Apple,Soybean,Sandy,9.466153813944981,3695.3832792203316
8379,4.810949244098133,Pine,Maize,Sandy,3.4736712113939867,4346.177834862708
8380,5.6343475797460485,Cherry,Rice,Sandy,9.857444783258256,2793.1353080938943
8381,2.536096917720103,Apple,Wheat,Clayey,9.596647884251702,4466.786527993864
8382,6.9661562711010925,Pine,Wheat,Loamy,7.406170208179512,2719.9056358495773
8383,8.672848667703704,Oak,Soybean,Loamy,7.810273494897913,2978.199623736243
8384,3.3214555610821055,Pine,Rice,Clayey,1.218445918001625,4453.402663118319
8385,5.423628032486439,Cherry,Maize,Sandy,3.0696049146169666,3246.0841006243
8386,9.779745961188116,Cherry,Maize,Sandy,2.7542750282532147,2205.114627718166
8387,3.9991756649565486,Cherry,Rice,Clayey,9.634668839985777,1944.2188284726294
8388,6.355417104313851,Oak,Wheat,Loamy,4.678806638297801,4326.2157190592625
8389,1.8117613018021994,Apple,Rice,Clayey,6.415179273930352,3969.2340973641385
8390,6.454135022314989,Cherry,Rice,Sandy,3.4274926754700052,4337.777021023057
8391,1.8066859597415612,Oak,Maize,Loamy,3.2913441487092343,4825.602312025293
8392,9.633118917914398,Pine,Maize,Clayey,4.770778616448386,2993.2608785869297
8393,7.440963868650803,Apple,Rice,Sandy,3.8591983387952955,4669.495688610757
8394,8.093438093221359,Apple,Wheat,Clayey,7.763223629177566,1750.6103590407033
8395,7.336939246944731,Pine,Wheat,Clayey,6.599870977736395,2152.3374437874154
8396,6.307561324688192,Apple,Wheat,Clayey,7.244053520957467,1982.766412705338
8397,5.049215029769548,Pine,Rice,Clayey,5.858466817499012,2054.8010178863015
8398,8.725360417849561,Oak,Rice,Clayey,9.12537969387016,2919.3352962948384
8399,9.611521007887568,Cherry,Soybean,Loamy,1.5809728810666392,1392.7093193917606
8400,5.491325556136732,Oak,Rice,Loamy,7.748030261582514,4075.1160290323437
8401,9.383815442397358,Cherry,Wheat,Clayey,3.1603175963868755,1819.1238949264994
8402,6.249996189896658,Apple,Wheat,Loamy,6.608238085822609,4725.846002286689
8403,5.845457682067899,Pine,Maize,Sandy,9.33156934717533,1028.3812544768773
8404,5.09034459659821,Pine,Maize,Clayey,3.7972017223095746,3508.0757760979614
8405,2.8835898537710785,Oak,Wheat,Loamy,9.675603095524604,1854.1470758885553
8406,1.0334769473625327,Oak,Wheat,Clayey,2.5862284643013127,4525.847130872447
8407,3.1735560417045514,Apple,Rice,Clayey,9.597147680953682,1919.7675501712679
8408,5.587508544432087,Pine,Maize,Sandy,1.374023355355095,4712.303742699335
8409,4.419639570337773,Cherry,Wheat,Loamy,3.9564931891372055,3675.3525900961477
8410,5.036367052023704,Apple,Rice,Loamy,7.28614099252714,2362.418527730062
8411,9.825833976076446,Apple,Soybean,Clayey,8.599107864763958,1227.3249862369094
8412,4.152451336023948,Apple,Wheat,Sandy,2.504098016286979,2438.936255462985
8413,5.069646454240971,Pine,Maize,Sandy,9.408720498481106,4467.211759018202
8414,2.201639962175376,Oak,Soybean,Sandy,2.4095330847233214,1184.5667735338732
8415,1.431619591932889,Pine,Rice,Clayey,8.815752857484377,4191.7976114782905
8416,7.978685631332452,Cherry,Wheat,Sandy,8.962953469170973,3183.1014552582214
8417,6.136148575647808,Pine,Maize,Loamy,7.640191166326054,1800.0227005423935
8418,7.846343254395055,Cherry,Maize,Sandy,9.018371551050288,4899.0582602993345
8419,2.3487651899789648,Cherry,Maize,Sandy,1.7485087536844308,1181.3959725565546
8420,6.1464589406442185,Cherry,Maize,Loamy,9.329966585781882,1354.0178255219955
8421,3.28278226907238,Pine,Soybean,Loamy,5.173365114041719,2135.5620309445167
8422,3.0525563521001793,Cherry,Wheat,Loamy,3.659063208869711,4302.742358539075
8423,1.1037341264768674,Cherry,Rice,Loamy,1.0550507427980889,4241.288638445686
8424,2.173066512121647,Apple,Wheat,Sandy,6.133794020653247,3677.403640642016
8425,3.783413003497258,Apple,Wheat,Sandy,1.5617252539956006,3957.0492855985394
8426,2.0519088453184513,Pine,Wheat,Loamy,1.110475507904111,2328.7353290021642
8427,9.872725963698437,Apple,Maize,Loamy,4.757848419985837,4541.145314642306
8428,3.777693836715556,Apple,Soybean,Sandy,1.5472037795005713,2289.731446864256
8429,2.1729155203209536,Oak,Rice,Sandy,8.61850182407764,1776.3517523116147
8430,2.79174081545162,Pine,Rice,Clayey,1.4127147283420218,1804.568852555879
8431,6.2893290550732885,Pine,Maize,Loamy,6.060250631302249,1334.499821110282
8432,1.5763917147830966,Apple,Soybean,Sandy,5.754609759754233,4964.1214179138005
8433,8.761907171270412,Pine,Wheat,Sandy,6.05459786467636,1114.078990009778
8434,9.653497113134325,Pine,Rice,Loamy,2.189603389617875,2973.2403205969945
8435,3.220726786006428,Pine,Maize,Loamy,8.939104491812923,1754.8268974548537
8436,5.050857417317734,Pine,Maize,Loamy,6.871277865422441,3356.3281335431434
8437,1.1992100592654737,Apple,Wheat,Clayey,8.042715378149868,2502.484967192576
8438,6.766392022544993,Oak,Soybean,Clayey,8.628833666751385,1007.4479079922995
8439,4.7253345224733,Apple,Soybean,Clayey,9.05158711282548,2817.8185820276494
8440,3.4305261949140013,Oak,Soybean,Clayey,7.503632839148324,4266.027106366533
8441,2.8615339955494763,Pine,Maize,Loamy,7.5378213959820375,4268.999981579983
8442,6.886207698928844,Cherry,Maize,Clayey,2.343772259350011,1627.9797562171575
8443,4.7459532792908306,Pine,Maize,Loamy,2.5246152608349117,1233.4922991796122
8444,2.616933601269208,Pine,Soybean,Loamy,7.781228024204164,2901.6168673994266
8445,7.201981733381416,Cherry,Maize,Sandy,2.978653830707729,3580.0176408394104
8446,6.085650547330243,Pine,Soybean,Sandy,5.976078174203575,3547.942910515929
8447,8.728048494365465,Pine,Wheat,Loamy,3.443838243054087,2064.4817271231523
8448,2.0572830898884362,Cherry,Maize,Clayey,3.2988621557477047,2013.7510552526953
8449,8.070999417500104,Pine,Rice,Clayey,5.057397350802054,4952.52335630831
8450,7.061651081355331,Pine,Maize,Loamy,2.4868899314129544,1732.1154766706175
8451,2.03509843145288,Oak,Rice,Clayey,8.614021321126204,2760.5531290143117
8452,7.253386568845486,Apple,Rice,Clayey,2.3319468699449746,3485.6617229374674
8453,4.9739255999184735,Pine,Wheat,Clayey,8.006698475446388,3692.0315941695953
8454,9.504863070002587,Pine,Rice,Clayey,5.221109918261215,4713.519267614017
8455,2.274502155561094,Pine,Rice,Clayey,2.8592337074478498,4513.862048766127
8456,6.785500517341642,Oak,Wheat,Sandy,4.082465639386639,1680.0309115541818
8457,4.437820409166513,Pine,Soybean,Loamy,4.838583891325822,1403.9215320607102
8458,9.6113320353179,Apple,Rice,Sandy,3.5080849826127922,2606.4114730552133
8459,3.9697740576124882,Cherry,Wheat,Clayey,8.287744888251229,4103.783308735941
8460,9.659673185426202,Oak,Rice,Clayey,4.179720345448452,4305.678946769345
8461,9.11337265990674,Cherry,Maize,Loamy,5.416117593627865,2440.8049097251105
8462,3.433449117795907,Oak,Rice,Sandy,1.2583761135953209,2166.06124245484
8463,8.23187599143785,Pine,Wheat,Loamy,3.0269757447770087,1392.4848256730838
8464,9.960437816231554,Oak,Wheat,Sandy,1.7341357757376343,3889.1993816900385
8465,3.273967019541541,Pine,Maize,Sandy,9.177459732961955,3280.563841496329
8466,4.930994523909877,Cherry,Soybean,Clayey,8.751713550419735,4074.102986501131
8467,5.681626629100837,Cherry,Rice,Clayey,3.5271284590832686,4838.273192254981
8468,3.6543802222347788,Apple,Rice,Clayey,5.390626166457123,2929.731278868035
8469,1.1373835568142678,Apple,Maize,Sandy,3.922428084908027,2531.313158419869
8470,2.98116319777774,Oak,Maize,Loamy,7.990548179252029,3870.8654216179993
8471,3.537431959075826,Oak,Wheat,Sandy,3.0896052864840797,2086.9048679459065
8472,4.992397311863685,Pine,Wheat,Sandy,8.309074481460872,3422.500774824983
8473,2.5399223057206166,Cherry,Maize,Loamy,2.6190473377844303,1828.751568954709
8474,8.859289210225054,Cherry,Wheat,Sandy,3.624072225495052,3211.98298326474
8475,7.344200194582025,Oak,Soybean,Loamy,8.997401145062765,2450.4940210188915
8476,1.7668042980369578,Cherry,Wheat,Clayey,3.5733768393826275,3136.6962598998616
8477,6.850832060259383,Apple,Soybean,Loamy,9.19740780389691,4633.732483376561
8478,6.882908287650584,Oak,Maize,Clayey,2.218597466698688,3089.390775244676
8479,9.605990562792648,Apple,Wheat,Sandy,6.685676230066006,2067.279933492161
8480,1.0271878422054512,Pine,Rice,Sandy,3.5076157381186444,3954.0250097555195
8481,3.231392048252265,Apple,Wheat,Clayey,3.887149001255432,4737.364297644532
8482,9.35012331437784,Oak,Soybean,Clayey,8.502090698840322,2139.012596177983
8483,9.389205238584548,Apple,Soybean,Sandy,6.155243044219884,3331.5170501007656
8484,7.485277774335737,Apple,Maize,Clayey,2.9674365570198944,3886.899422453395
8485,7.89186988942786,Oak,Rice,Loamy,9.509089836352057,3731.259373879462
8486,1.8233466213668241,Pine,Maize,Clayey,4.644118324266666,1467.8253142445894
8487,5.624882513004103,Apple,Maize,Loamy,8.914891097098039,4993.337622217288
8488,3.0842469216009945,Oak,Maize,Loamy,9.206961713009768,1167.842849764925
8489,2.630962392522555,Apple,Rice,Sandy,4.765186817471921,4236.948283307357
8490,8.292729692109994,Apple,Rice,Sandy,4.722464649455919,1067.853639260071
8491,2.215343230124927,Cherry,Soybean,Sandy,5.975151426491166,2140.809094549047
8492,5.217864732967467,Apple,Wheat,Clayey,6.732122948742649,2824.3466403419593
8493,9.447204156274298,Pine,Wheat,Sandy,1.4906479984208985,2770.5149875361913
8494,2.672488500088083,Apple,Maize,Clayey,1.6090645074810337,1720.9165702025316
8495,9.801940813644112,Oak,Rice,Loamy,3.2548366667969004,2987.3831346817724
8496,9.948591871849532,Oak,Wheat,Clayey,4.887210492575999,4336.850772711449
8497,6.000554392141626,Cherry,Maize,Loamy,6.8937377311311065,4728.473887466609
8498,2.5312846615944213,Cherry,Rice,Loamy,2.766066660745781,4332.955882928216
8499,3.8449439914680608,Apple,Wheat,Sandy,3.747239586140778,4096.613037801656
8500,4.820435494088816,Cherry,Wheat,Sandy,4.66878940894197,2286.6128802882968
8501,3.7839180192240063,Pine,Wheat,Clayey,3.5154028102324926,3258.1778255861404
8502,3.525720218888642,Cherry,Wheat,Sandy,4.467474420304371,2821.5028304066527
8503,9.750067382947218,Oak,Rice,Loamy,2.148253508490162,1205.1193783557856
8504,2.3802834467417107,Cherry,Rice,Clayey,1.1368198469525215,2474.8438703033626
8505,7.599951178451761,Pine,Soybean,Clayey,2.77449112088992,2015.723724763629
8506,1.0036926049525738,Pine,Wheat,Loamy,3.452464253430826,1790.7206595973837
8507,6.365644024621392,Cherry,Soybean,Sandy,8.10872992439046,4551.672772609427
8508,9.24348703558647,Cherry,Rice,Clayey,7.7646108309666975,2285.876855849417
8509,3.591406846838971,Cherry,Rice,Clayey,7.536707301385235,3243.9519683868652
8510,2.6697337773194727,Oak,Rice,Clayey,9.643769277922999,1396.8319631860134
8511,6.865118153905843,Oak,Soybean,Sandy,4.6846941715208175,4144.001705607132
8512,7.413412665685539,Pine,Soybean,Clayey,1.9397852981076382,1166.450937896455
8513,7.192274670567832,Cherry,Wheat,Loamy,8.366572734892836,2322.210837894528
8514,3.8738519201923665,Apple,Maize,Sandy,6.249221088785415,2257.658270469841
8515,3.2698216194339778,Pine,Maize,Loamy,9.997831251212293,1416.8994405510925
8516,9.603269199658397,Oak,Soybean,Clayey,4.055120325176663,1581.5311737075217
8517,9.309695574429366,Pine,Rice,Sandy,8.867025969817885,2409.9743975628276
8518,5.115849489035383,Oak,Soybean,Clayey,8.740691851636823,4901.352084592128
8519,8.615744795389361,Apple,Rice,Loamy,9.850097979345087,3389.1649280030115
8520,5.070911298708665,Cherry,Wheat,Clayey,9.857620451311334,3075.6143562992434
8521,4.819501162652593,Cherry,Rice,Sandy,9.926624369154519,2034.9997172638955
8522,2.410866528393652,Cherry,Maize,Clayey,9.226280161529091,3695.8630468058354
8523,4.837654508427756,Apple,Rice,Loamy,3.348191412573856,4888.16067396492
8524,5.836752447398263,Apple,Soybean,Sandy,4.972919389999318,2051.192745942546
8525,1.2025389468581782,Apple,Maize,Sandy,9.734372940576492,1884.8449775231684
8526,4.997017046578658,Apple,Rice,Sandy,4.588920239606843,4849.2605194887055
8527,8.032205965556802,Oak,Maize,Clayey,9.264572922009199,4463.648616631386
8528,7.120414507368428,Pine,Rice,Loamy,7.8088273580018575,2670.469870856951
8529,6.716412899775415,Apple,Wheat,Clayey,8.794922010653751,3148.5070528672964
8530,9.185998855934823,Oak,Soybean,Sandy,7.8162799874524875,4348.16311592632
8531,1.16228808842707,Pine,Wheat,Sandy,4.435583478846397,2710.5905682805897
8532,6.013428275730107,Pine,Rice,Clayey,3.454704996975732,4175.112885604263
8533,8.086139635687363,Apple,Rice,Loamy,7.329369797250892,2058.1878098746274
8534,5.872018444311405,Apple,Maize,Loamy,1.7877085301794744,2201.2648260092105
8535,3.9150599732234124,Pine,Maize,Sandy,2.6620557988249964,3086.1798790512958
8536,2.226255085827801,Pine,Rice,Loamy,1.269052299894301,1856.5848850320315
8537,8.988067646345723,Oak,Rice,Clayey,3.5529621776087215,4342.262187692703
8538,5.236861531488427,Apple,Soybean,Sandy,3.8110005127767295,1366.5731800990702
8539,8.903036772871314,Pine,Rice,Clayey,9.040682588084044,1906.4442163201152
8540,6.272669101898515,Pine,Soybean,Sandy,7.853208902018711,3892.6170806951814
8541,7.067729049535007,Cherry,Wheat,Sandy,7.173591810026192,3073.703751004941
8542,8.238350389406051,Apple,Wheat,Clayey,8.172638654661316,1113.100253758454
8543,6.932399901401209,Oak,Rice,Sandy,6.741961433811172,2811.0200265697135
8544,4.58249356611044,Oak,Rice,Loamy,3.359226588160669,1642.140592540734
8545,5.622700455357859,Cherry,Wheat,Sandy,9.614730411934065,2731.212066113023
8546,8.227409722082918,Apple,Soybean,Loamy,2.224531353247136,3509.9531448007133
8547,4.362852667356858,Oak,Soybean,Sandy,1.9615379348928061,1822.6568544587685
8548,4.493093110916474,Cherry,Rice,Loamy,3.1522034101091347,2613.605623176898
8549,1.8612110445220105,Oak,Rice,Loamy,8.707091924025459,1923.0700140299518
8550,9.231259916995729,Oak,Soybean,Clayey,4.986525906559714,2552.8774650961495
8551,1.8193268345089755,Cherry,Maize,Loamy,4.565980580351411,1551.8049200178957
8552,6.833882597037003,Pine,Wheat,Sandy,3.551504585761605,3152.8696204304383
8553,4.718750309225179,Pine,Rice,Clayey,9.637707828501458,1849.7182914968625
8554,4.650574512298981,Oak,Wheat,Sandy,7.940890970882508,4335.151142159513
8555,7.115966529154155,Apple,Soybean,Sandy,2.489426194269101,3843.5258222842494
8556,1.6038435936689086,Apple,Soybean,Clayey,4.135609062660884,1118.5227312849051
8557,6.343352046562911,Apple,Wheat,Clayey,4.246027229817803,3707.2490345226515
8558,7.948286073751193,Cherry,Rice,Sandy,3.0167259530198516,1043.5676934151604
8559,8.453914820979348,Oak,Rice,Sandy,2.1499736613457734,1294.0475638734833
8560,2.5347735045439777,Cherry,Maize,Loamy,8.54157515412129,4773.362866411548
8561,9.076771450703562,Apple,Wheat,Loamy,5.684608956004169,3906.0145906253174
8562,6.90531482662698,Cherry,Rice,Clayey,4.195776486056644,2796.930752789038
8563,8.936693207386146,Pine,Soybean,Loamy,1.5474658143167734,1136.833591278173
8564,5.367526453991784,Apple,Wheat,Sandy,3.271034376274155,4466.731008713537
8565,5.8783001058748185,Apple,Rice,Loamy,7.522793963939891,3137.1002278675655
8566,9.27134449325804,Pine,Wheat,Sandy,9.052081496675502,4988.785133907517
8567,9.099185890192047,Pine,Wheat,Loamy,9.025934220252045,3392.8237467461126
8568,5.033447860321018,Oak,Maize,Sandy,3.8144590454100387,1076.8016325153221
8569,3.469713684721136,Cherry,Rice,Clayey,7.378173056251406,1928.662164984169
8570,4.538533911078377,Oak,Soybean,Sandy,2.325340459713251,2581.268552464845
8571,4.489878956767748,Oak,Wheat,Sandy,3.559696215547922,3002.4331545650657
8572,3.5818018748451457,Oak,Maize,Clayey,5.643700483659169,4652.636067881336
8573,3.4172164389966992,Oak,Wheat,Sandy,7.9821905895887815,4726.565154356125
8574,8.749566428317475,Pine,Maize,Clayey,9.195918804324796,4596.068610976785
8575,1.6287572861619553,Pine,Soybean,Sandy,9.480289976154094,2256.9634793672667
8576,7.098500638896347,Cherry,Soybean,Sandy,2.4625000895681546,1088.0105176799998
8577,2.5553804631080705,Cherry,Maize,Sandy,4.9768575675137665,2027.3792863598183
8578,4.100553040546569,Cherry,Maize,Clayey,7.081834239667537,2367.266257060337
8579,1.5538873072135317,Pine,Wheat,Loamy,7.773873920931087,1725.0241518750408
8580,3.4297627316991584,Apple,Rice,Loamy,5.543245304062976,4893.05408481189
8581,7.915789640055179,Apple,Maize,Clayey,1.5131099554471008,4506.596909425819
8582,8.965137920925327,Cherry,Soybean,Clayey,8.212302567694984,2309.495915655194
8583,2.9937443671213035,Apple,Soybean,Sandy,8.757428092039477,1634.5204422492989
8584,5.171930553330297,Oak,Soybean,Clayey,9.018940203859769,2758.5856393778895
8585,5.232916431434857,Cherry,Soybean,Clayey,8.879760229153169,4910.7528069962145
8586,8.862177751837608,Apple,Soybean,Sandy,7.784511895772557,4369.70757383897
8587,7.8651914758822485,Oak,Soybean,Loamy,4.740738787020186,3991.7501673132783
8588,5.617694965312449,Oak,Soybean,Sandy,2.618070863446586,3375.537716273289
8589,7.03672480424596,Oak,Wheat,Sandy,2.1847082442421906,3864.6439594293875
8590,8.6261954851843,Oak,Rice,Loamy,7.375939417379182,1981.8031046414828
8591,1.0858505862299044,Apple,Rice,Loamy,8.00648671014482,3760.3415560898475
8592,4.626010279450437,Pine,Soybean,Sandy,6.868811546056575,2461.2151878534896
8593,9.165188505493708,Oak,Maize,Clayey,6.154978764004124,1165.9990606879846
8594,7.662817277595563,Cherry,Maize,Clayey,6.306810490379123,4122.010481909772
8595,5.885572369006672,Apple,Rice,Loamy,1.589165541508358,3293.9597829432864
8596,5.7668007433162005,Oak,Wheat,Sandy,3.541090744971633,1489.4903193979699
8597,4.12993087843994,Cherry,Soybean,Clayey,2.5338724479426253,1506.02157164916
8598,5.6846848027736305,Oak,Soybean,Sandy,5.090315628666171,2063.4883625991833
8599,6.898448795171079,Pine,Soybean,Loamy,1.6969950756598302,4287.021280801526
8600,4.7652673458591375,Oak,Soybean,Sandy,3.977220888098263,4188.8303707337
8601,7.427378317529566,Pine,Rice,Loamy,8.880537432730499,4195.966862327214
8602,8.751090045343473,Cherry,Soybean,Loamy,1.8829080416796469,1426.8715397568478
8603,2.3921636336637504,Apple,Soybean,Clayey,6.088090161869418,3639.381898731005
8604,5.0639232053568195,Oak,Rice,Loamy,3.359278120292526,2903.9604383270707
8605,4.67218082156573,Pine,Wheat,Loamy,4.338238974350201,1571.1546867202019
8606,7.187183236447553,Cherry,Wheat,Clayey,3.697092225097137,4506.51607128029
8607,3.248807187321364,Oak,Rice,Clayey,1.5604025728868787,4301.770348363975
8608,6.762258234570487,Oak,Rice,Loamy,1.6222475514698391,2567.1067355711884
8609,8.897403175583392,Oak,Maize,Clayey,5.2278844596131515,4176.598336539313
8610,4.763184398142604,Pine,Maize,Sandy,8.621833122838272,3264.2325370973117
8611,9.19914129981298,Apple,Maize,Sandy,9.391763017308246,4449.28493398146
8612,9.938473650401306,Cherry,Rice,Loamy,3.037063195524544,2046.5696319379626
8613,1.9548284495315686,Pine,Soybean,Clayey,9.077275234853108,2084.937207384968
8614,3.097478691863728,Apple,Rice,Sandy,1.432489789717652,2669.6619361224257
8615,9.553417763338839,Cherry,Rice,Clayey,8.55975943434241,1806.1613963817056
8616,9.62494917833248,Pine,Rice,Sandy,5.9475656629908755,3536.2978375432176
8617,1.8793654784808265,Pine,Rice,Sandy,1.7768033243555998,1861.8724292291308
8618,1.1349865033942301,Apple,Wheat,Loamy,1.6927235870781892,2198.078142721358
8619,2.4499002093078004,Cherry,Rice,Clayey,2.27997552519567,1540.2838953310459
8620,9.964115050440235,Apple,Wheat,Clayey,1.4335892603803992,4631.4142426668495
8621,2.619996549496182,Apple,Rice,Loamy,7.361303323473207,2142.038539661082
8622,5.522928460498209,Pine,Soybean,Clayey,6.548042462505066,1754.7536975850094
8623,8.635759537874598,Apple,Soybean,Clayey,8.548472362791951,2775.9201692266442
8624,1.183614496193857,Oak,Wheat,Sandy,5.373698685260154,1616.3431528245956
8625,6.440400840326135,Oak,Maize,Sandy,6.248921292940061,1717.460760507452
8626,3.493229039826619,Oak,Maize,Clayey,2.293595504830373,3241.932561428092
8627,8.761014247957585,Oak,Maize,Clayey,5.689272413646479,2087.4787318033273
8628,3.5511503433767126,Cherry,Maize,Clayey,3.8359721537195535,4064.356905892634
8629,7.18080148253718,Apple,Maize,Sandy,5.0621157104690235,2848.303682774064
8630,7.067976692026572,Apple,Maize,Sandy,8.530398948775808,2652.2852032545675
8631,2.99344193973676,Oak,Rice,Sandy,7.045696035032908,2896.7062958302313
8632,1.313192798815151,Cherry,Wheat,Loamy,1.5477998420428303,4111.915136433838
8633,4.683246164068576,Apple,Rice,Loamy,9.62951586207596,1037.253436863372
8634,3.6027383676928273,Oak,Soybean,Clayey,3.317036266307872,1338.1817545275244
8635,8.280799746523378,Pine,Wheat,Clayey,5.133262153581045,2975.826178195587
8636,8.203277696098109,Apple,Wheat,Sandy,5.22542373373527,3323.698495322756
8637,5.1132155697336295,Pine,Soybean,Clayey,6.834494500646858,1244.1202203843168
8638,6.45861002790897,Apple,Maize,Loamy,8.60320055028027,3196.42483746891
8639,6.4383356438823265,Apple,Maize,Loamy,3.540873029381551,2548.6512732050737
8640,8.44442333584861,Apple,Soybean,Clayey,3.6541148047711545,3096.8876897088107
8641,4.825021727108778,Pine,Rice,Sandy,3.0041300111305813,1481.9354504115208
8642,3.4790201181145815,Cherry,Rice,Clayey,7.839349993404033,4367.5924071465515
8643,3.3853142632649273,Pine,Wheat,Loamy,6.726188665719395,2038.4758894972063
8644,5.825730513539837,Oak,Rice,Clayey,2.8882220263979326,1855.4653522181356
8645,5.042333824589913,Cherry,Rice,Loamy,5.021784285212016,4840.930754795734
8646,4.961086938864426,Pine,Rice,Sandy,4.653894826067652,1907.7944426996783
8647,1.820236051807365,Pine,Soybean,Sandy,5.836200847243096,4762.653607980148
8648,7.46743366621176,Oak,Wheat,Sandy,8.390377203636657,2019.4168635727467
8649,2.923630191837196,Pine,Soybean,Sandy,9.032908395694378,3180.975899740847
8650,2.7725826718784923,Cherry,Rice,Sandy,2.9569203763892604,3995.066990695671
8651,4.714824882496541,Pine,Soybean,Clayey,6.427281557380795,1915.275307246767
8652,3.0500050745602127,Cherry,Wheat,Loamy,8.222082858453222,3545.311712039426
8653,6.254724405772138,Oak,Maize,Sandy,2.2349945326232517,4977.755618897373
8654,4.343170054010244,Cherry,Wheat,Sandy,4.072305109198982,4155.568629732655
8655,5.040205503335111,Pine,Rice,Loamy,2.4517714043923258,4501.419886540509
8656,5.83452389443626,Oak,Rice,Clayey,4.392110885615054,2398.894652915329
8657,2.8318197023362437,Cherry,Wheat,Loamy,1.376124248976111,4120.058322400527
8658,2.401764605789768,Cherry,Maize,Clayey,5.446258986632078,4511.980744469196
8659,8.923797125862443,Apple,Maize,Loamy,9.968692686268218,1311.6535163277977
8660,4.903513325482789,Apple,Maize,Clayey,8.875495182745512,3013.3166460631523
8661,4.708842486692852,Pine,Wheat,Sandy,5.5792783746815235,4929.649407947997
8662,1.3205093524555733,Apple,Rice,Clayey,6.2834624620538,3846.5114053438747
8663,5.481786723286539,Pine,Rice,Clayey,7.912754723760716,1320.494445061623
8664,5.987527494499001,Oak,Rice,Loamy,3.08796272301435,4044.045830783669
8665,6.029567838591999,Cherry,Soybean,Sandy,5.946915166019512,1256.7001360061388
8666,7.363280523905959,Oak,Rice,Clayey,5.3487096644544625,2140.892382787575
8667,2.597336514919106,Oak,Maize,Loamy,4.460277468595915,2951.9554135968356
8668,3.2700082080755695,Apple,Soybean,Loamy,5.10184874393889,2042.756385414207
8669,8.296574187073714,Cherry,Wheat,Loamy,7.925588770034504,1112.0887586522597
8670,9.524535551590546,Oak,Maize,Loamy,4.423683564872563,2756.9958527316912
8671,2.2233947263058855,Cherry,Wheat,Sandy,9.273613863676353,3966.7547034130457
8672,5.478845990546963,Cherry,Rice,Loamy,9.081599817028124,2300.4200623107354
8673,2.9275862746562815,Oak,Soybean,Clayey,9.7633428471504,3349.5253714250807
8674,1.540658515194842,Cherry,Wheat,Sandy,1.5790823576847193,2201.8945071416665
8675,3.9295300431352187,Pine,Maize,Loamy,6.464668649493024,1262.4578659847398
8676,2.2931886266579147,Cherry,Maize,Sandy,2.858320726007882,4815.730170265946
8677,7.389397660908217,Pine,Wheat,Sandy,1.7213806639813507,3063.3615245517644
8678,5.803528723043,Pine,Rice,Loamy,5.625353532906706,4881.81453062209
8679,2.294510238912798,Pine,Soybean,Sandy,9.399697602471457,4948.528497889186
8680,1.0831742956496293,Oak,Rice,Loamy,3.6515106047774317,3904.6637451394304
8681,8.273413441217915,Pine,Rice,Loamy,4.585648580516633,1439.7139179632097
8682,2.585749655478228,Cherry,Rice,Clayey,7.143463650219694,3384.934498320549
8683,6.455949779986894,Apple,Wheat,Sandy,8.875817813963549,4633.263628692642
8684,4.03229721769071,Apple,Rice,Sandy,1.9185833053856167,4144.219528028837
8685,6.26937344483532,Apple,Wheat,Sandy,6.345051891699217,4549.460248145058
8686,3.840882642840916,Pine,Maize,Sandy,3.1506638278816324,1139.1267388824672
8687,1.7824560462302874,Oak,Maize,Loamy,7.992240650952845,4157.2486270536965
8688,3.0065500770197824,Pine,Maize,Loamy,3.3883551805140497,3500.4140895682763
8689,2.6925270983116802,Apple,Wheat,Clayey,7.547627541585207,4927.297157297837
8690,4.852174171956794,Cherry,Wheat,Loamy,7.42662738748166,3209.2943966566363
8691,6.924554050835416,Pine,Soybean,Loamy,9.782628414711038,2598.448997638651
8692,3.3742546745172177,Apple,Rice,Sandy,5.449874789658317,4008.256530773111
8693,1.1086294177055616,Cherry,Wheat,Sandy,2.437057863286563,2116.124772113708
8694,5.670436278382812,Oak,Wheat,Loamy,8.137694322818835,4706.714423870753
8695,6.451835404230748,Cherry,Rice,Clayey,7.725566778922615,2640.6631112712525
8696,9.665834446016287,Oak,Soybean,Clayey,8.658171880878905,2201.5132085907435
8697,6.305237227839221,Cherry,Rice,Clayey,6.02722924582104,3934.2130538626266
8698,5.240553034403277,Oak,Rice,Clayey,6.930998584765426,4644.922868915059
8699,6.1606146330793345,Oak,Maize,Sandy,9.670381369274073,1492.094336722034
8700,9.351105668758244,Oak,Maize,Sandy,1.1445653692038742,2168.2785092432096
8701,8.455403310414816,Pine,Rice,Clayey,7.011174475461088,1198.2144545049289
8702,3.906808600274272,Cherry,Soybean,Clayey,5.143519776105249,2713.8896172988298
8703,3.1352892729142354,Oak,Soybean,Loamy,4.700234878112445,1355.9997974731743
8704,3.3637025112946626,Cherry,Soybean,Sandy,3.6883695315158866,4149.856521768077
8705,5.539789357436917,Pine,Wheat,Loamy,7.5333827799633175,1378.5332747592
8706,7.6964450610572,Apple,Maize,Clayey,2.0362057906320046,3774.903150020735
8707,5.528972864646659,Apple,Soybean,Clayey,3.063272171222703,3842.9890149267517
8708,1.6101675624530132,Oak,Wheat,Loamy,3.891328918059446,2363.956220896027
