,Farm_Size_Hectares,Resource_Access,Sustainable_Farming_Practices,Economic_Indicators,Crop_Type,Soil_Texture,Soil_Health_Index,Access_to_Credit,Mode_of_Operation,Household_Income
1286,1.7907984923035003,Limited,No,6.848116547613622,Wheat,Silty clay,7.135704872891182,Yes,Mechanical power,4409.315341579166
1287,4.155642380882627,Abundant,Yes,1.7569908937871714,Vegetables,Loamy sand,4.997156432758539,No,Mechanical power,1777.5844643644145
1288,1.298827979122299,Moderate,No,2.6319327049388184,Beans,Clayey,8.866391459907218,Yes,Use of animal,2663.5495982968478
1289,1.7072064743951867,Limited,No,5.282171334951409,Rice,Sandy loam,7.6432414313928465,No,Use of animal,1842.973782768532
1290,4.5723094858143645,Abundant,No,6.882086374129918,Vegetables,Sandy loam,4.236055730000285,No,Use of animal,3473.8112200727473
1291,2.194441786387543,Abundant,No,2.312822142585065,Rice,Loam,7.516737638054368,Yes,Mechanical power,2910.550962291346
1292,6.107867634354023,Moderate,No,2.667009977478441, Millet,Silty clay,5.456877395045777,No,Mechanical power,2497.255939100511
1293,7.2051847222353915,Moderate,Yes,2.840017303590967, Millet,Loamy sand,2.794995570335906,Yes,Use of animal,2900.533930379135
1294,8.205280291981746,Limited,Yes,3.148307242290806, Millet,Loamy sand,4.778976874961996,No,Use of animal,2684.961815375901
1295,2.8013521982032907,Abundant,No,3.038984636736621,Vegetables,Sandy loam,3.0030615505778133,No,Use of animal,4420.6620923769915
1296,2.507343240331628,Abundant,No,4.5563419764787305,Maize,Clayey,1.044788679445394,Yes,Use of animal,1497.065995453136
1297,1.9411105630096022,Moderate,No,6.884106857530506,Vegetables,Sand,3.2211619623023138,No,Mechanical power,4172.725685156465
1298,6.72787224589273,Moderate,Yes,4.942286048210227,Beans,Clay loam,2.885691933174253,No,Mechanical power,3621.3183355638257
1299,7.35828153838211,Limited,Yes,7.983765178748993,Beans,Silt,1.0390321781821137,No,Use of animal,2393.281509377316
1300,1.2842753034307783,Abundant,Yes,7.473416553537533,Wheat,Sandy loam,8.05532831290196,No,Use of animal,4676.408244621773
1301,9.42591021619321,Abundant,Yes,2.138742226441681,Wheat,Sand,1.6928644435376694,No,Mechanical power,1707.7824825823732
1302,1.4677415528632518,Limited,No,1.4395746098866953,Beans,Sandy loam,5.041531665449939,No,Mechanical power,2241.1531510261007
1303,5.871667017709634,Limited,No,8.901474075996454,Rice,Sand,4.760948581273584,No,Mechanical power,2499.3642661537942
1304,7.381544675058247,Moderate,No,1.7184795990658608,Beans,Sandy loam,2.6326730557498914,No,Mechanical power,3591.185124362914
1305,8.83872211371477,Moderate,No,2.3350526264774176,Sorgum,Loam,9.701816558836429,No,Mechanical power,4785.645380088214
1306,7.4267823891918505,Limited,Yes,1.1991994800230625,Maize,Silt,6.433602444341725,Yes,Mechanical power,3373.791450911803
1307,8.215552747628127,Limited,No,6.655027287687884,Wheat,Sandy clay loam,8.321617411523523,No,Use of animal,4425.224342507084
1308,4.0550517328852544,Abundant,Yes,6.241335068425137,Wheat,Sandy clay loam,5.465265015114552,No,Use of animal,4619.893158905332
1309,8.33342602371861,Limited,Yes,9.882132997917301,Sorgum,Silty clay loam,7.505307256356217,No,Mechanical power,2865.8548505474446
1310,1.7210336174620764,Limited,No,8.982391566854549,Sorgum,Clay loam,9.728012874805822,Yes,Use of animal,2889.736507095764
1311,9.05334990454475,Abundant,Yes,4.6975885973281875,Vegetables,Loam,4.135648724227914,Yes,Use of animal,1999.9909891057578
1312,5.928331385383626,Limited,Yes,4.344272568212815,Sorgum,Silt,5.538374674389509,Yes,Mechanical power,3406.3460574054657
1313,8.355679929662443,Moderate,No,3.6716683085198656,Wheat,Silty clay,5.630832088228059,Yes,Mechanical power,1480.1112906572494
1314,5.070864560664702,Moderate,Yes,2.3716622803409324,Beans,Sand,9.927953346917247,Yes,Use of animal,3537.314925870731
1315,6.792199256768725,Abundant,Yes,2.2427529094180816,Wheat,Clay loam,3.097892317529918,Yes,Mechanical power,4571.588438526134
1316,5.737623948425019,Limited,No,2.1905533720864487,Sorgum,Silt,7.0777675772837085,No,Mechanical power,4043.142752843924
1317,7.584305695797987,Moderate,Yes,2.027032814681007,Sorgum,Loamy sand,2.244067106101231,Yes,Use of animal,3596.7535093538213
1318,1.7346698382753063,Moderate,Yes,3.164608381649832,Sorgum,Clay loam,9.343661788488232,No,Use of animal,4353.615973988424
1319,1.5431687559150742,Moderate,No,3.760017672818048,Wheat,Loam,6.313437271015286,No,Use of animal,3919.260660422111
1320,3.223929106091318,Moderate,Yes,9.654210739350242,Sorgum,Silty clay loam,8.734703743355231,No,Mechanical power,3118.6480361914655
1321,2.435902121018695,Limited,No,6.206259259016972,Vegetables,Loam,9.057173899055568,Yes,Use of animal,3084.2574792649534
1322,8.846052099329814,Limited,Yes,9.88836197061953,Beans,Sand,6.013989208937328,No,Mechanical power,1428.0125554583396
1323,2.9729258862223986,Limited,Yes,4.352202530431059,Rice,Sandy clay loam,7.138065441143786,No,Mechanical power,2737.658987863986
1324,9.782787302372181,Limited,No,5.118639693304969,Sorgum,Sandy clay,7.288485760260194,Yes,Use of animal,3089.797838800437
1325,4.032062125939961,Moderate,No,3.9212079324875124,Wheat,Silt loam,5.1443274115788284,Yes,Use of animal,2879.668095582084
1326,2.6390612411982937,Abundant,Yes,2.645988858068974,Wheat,Sandy clay,4.913544225723983,No,Mechanical power,4104.05551271879
1327,8.107286564282312,Abundant,No,2.2884823699982126,Sorgum,Silty clay,2.6756939708032856,Yes,Mechanical power,1643.8481288135772
1328,6.928369979507885,Moderate,Yes,9.505712780270487,Wheat,Clayey,4.455231044510883,Yes,Mechanical power,4179.595642457914
1329,5.483761448078251,Moderate,No,9.881296136188801,Sorgum,Silt loam,9.916812464909993,No,Mechanical power,3966.651067291322
1330,5.998271958438681,Abundant,Yes,1.404185468578584,Maize,Loam,3.4287541940663733,No,Use of animal,4603.289308735873
1331,7.472816004450374,Abundant,Yes,2.353112872585899,Beans,Silt,7.861968178084934,No,Use of animal,2493.8199706971313
1332,3.0560926719816885,Moderate,Yes,4.811716830709203,Sorgum,Sand,1.5341272305097489,No,Use of animal,1706.1735561264602
1333,9.967005244510677,Moderate,Yes,2.677001287099666,Wheat,Sandy loam,5.207219176668924,No,Use of animal,4034.5143478690784
1334,9.773138459321048,Limited,Yes,4.274923542641949,Maize,Silty clay,1.5256911872543104,No,Mechanical power,3353.7234071241933
1335,6.852931177122432,Limited,No,2.1618671487367003,Rice,Clayey,5.2821994042710845,No,Mechanical power,3849.9693930358153
1336,2.7958820583623063,Abundant,No,5.108605810496112,Rice,Sandy clay loam,1.247972147284392,No,Use of animal,4986.961883476661
1337,7.122054181881622,Moderate,Yes,3.4452515455233335,Vegetables,Silty clay,6.519652943355144,Yes,Use of animal,1778.1589984868176
1338,1.6497856808125826,Abundant,Yes,4.167145501827948,Sorgum,Clay loam,6.278581899809924,Yes,Mechanical power,2644.2064218965506
1339,1.2758725198522547,Limited,No,1.8488138631647284,Vegetables,Clayey,8.180589003673198,Yes,Mechanical power,1770.787170896676
1340,3.3191459966009234,Limited,No,4.853152456391276,Vegetables,Silty clay loam,6.249575819812124,Yes,Mechanical power,4442.4927489762795
1341,5.163606610653847,Abundant,No,9.849318498654128,Maize,Sand,9.33399246115966,Yes,Use of animal,1067.9241015607897
1342,8.814452548675424,Limited,No,3.959497421930713,Rice,Loam,8.047941526669206,No,Use of animal,1540.8924725356464
1343,7.544521627896772,Moderate,No,8.887863473581916,Vegetables,Loamy sand,2.193908682900604,Yes,Mechanical power,1991.4810838831027
1344,7.684358690799829,Abundant,Yes,8.588792274613166, Millet,Loamy sand,3.389258694754818,Yes,Use of animal,4085.2928157295596
1345,4.829440010032679,Moderate,Yes,9.568525764674895,Vegetables,Sand,1.236075379919142,No,Mechanical power,3513.8168114721943
1346,4.113414932922666,Moderate,No,8.110985610403851,Rice,Silt loam,4.475206014155265,Yes,Use of animal,2554.449327774604
1347,4.339348866861425,Limited,No,6.936371443529334, Millet,Loamy sand,5.585826283925053,No,Mechanical power,1634.8012127379666
1348,9.88884607362452,Moderate,No,8.709259998047118,Maize,Loam,9.513516239038598,Yes,Use of animal,2286.434784104953
1349,1.3609827227123423,Abundant,No,1.6808021259161467,Sorgum,Silty clay loam,5.700406890536366,Yes,Mechanical power,3973.681035523465
1350,8.803283465102037,Moderate,No,5.16547591478927,Sorgum,Silty clay,8.029252377486522,No,Use of animal,2527.8067967339334
1351,6.208078677151541,Moderate,No,9.90330614753553, Millet,Sandy loam,3.412216113336111,Yes,Mechanical power,2850.381329139498
1352,4.947538772706315,Moderate,No,7.92640136165259,Rice,Clay loam,2.3784259353294854,Yes,Mechanical power,3434.5040606735824
1353,7.527318943736229,Moderate,No,9.658678402335008,Wheat,Sandy clay,8.297526284436275,Yes,Mechanical power,4651.5501726810035
1354,5.380020472822325,Moderate,No,8.016709205201312, Millet,Silt,3.2268263083713222,No,Mechanical power,2000.4210693758796
1355,8.860809142734945,Limited,Yes,8.873937706979298,Rice,Sandy clay,8.842016059039958,No,Use of animal,2791.9862684384034
1356,9.106316776101327,Abundant,No,7.358766690728719,Vegetables,Silt loam,2.5286488812276677,No,Mechanical power,2241.285379682817
1357,4.795488341861098,Limited,No,7.844518039755158,Wheat,Loamy sand,8.664278869135963,No,Mechanical power,2864.7476993637024
1358,3.4914501751154643,Abundant,Yes,5.708602088555506,Maize,Silty clay,7.955628220670051,No,Mechanical power,3785.846230691593
1359,6.33115295734026,Abundant,Yes,9.318139307327197,Sorgum,Sandy loam,6.500986058265434,Yes,Use of animal,2928.2563817508526
1360,9.211270110550219,Abundant,Yes,8.425350195610255,Maize,Clay loam,8.651986100403544,Yes,Mechanical power,4338.145381265664
1361,2.895959701050999,Abundant,No,8.59496469099069,Beans,Clayey,3.9763910609421536,No,Use of animal,3213.0323973620166
1362,6.606699252071345,Abundant,No,7.057081908667471,Maize,Clayey,2.49430731098849,No,Mechanical power,2543.0606876246775
1363,6.684041980832685,Moderate,No,3.741219523785241,Beans,Silty clay loam,2.4133660759401008,Yes,Mechanical power,4129.284264312569
1364,7.5980172017375285,Limited,No,1.3206681585112539,Maize,Silty clay,3.4332302243413366,No,Mechanical power,2725.2956120935096
1365,2.1841091661453382,Limited,Yes,9.420896164685901,Maize,Silty clay,5.016044189620476,Yes,Mechanical power,3062.2105445552393
1366,7.442424682138797,Moderate,No,6.275083139249472,Maize,Sandy clay loam,8.88420578573104,No,Use of animal,4978.681445776721
1367,9.181292685990769,Abundant,No,3.683286740333262,Beans,Sand,1.8058208694196285,No,Use of animal,4145.726916399963
1368,2.6171479798321777,Limited,Yes,2.3422159706278403,Vegetables,Clayey,9.237178399912745,Yes,Mechanical power,4420.568742964297
1369,3.1378899243148988,Moderate,No,8.465708489506792,Beans,Clayey,9.329452393060777,Yes,Mechanical power,3371.4041122348544
1370,9.742555846374756,Moderate,No,8.528681750028209, Millet,Silt,7.5451275160236415,No,Mechanical power,2392.8658662316197
1371,2.628792574385408,Limited,No,8.330571713174784,Rice,Sandy clay loam,9.10255252263352,No,Use of animal,4965.078452569043
1372,8.689465840326212,Limited,No,6.8057442277010765,Rice,Clayey,7.92987967160166,Yes,Mechanical power,1976.0803841580419
1373,5.430500708032313,Abundant,Yes,4.294138488326883,Vegetables,Silt,5.7547086864017825,Yes,Use of animal,4491.267784043384
1374,3.2250796696285935,Abundant,Yes,3.736632563022313,Rice,Sandy clay,6.406752036033499,No,Use of animal,4645.205338690456
1375,8.836749111452603,Limited,Yes,1.0769929310635318,Maize,Silty clay,6.654020288298245,Yes,Mechanical power,4270.219124588077
1376,5.007747295023989,Abundant,Yes,8.502468028194162,Vegetables,Loamy sand,2.1420395288479983,No,Use of animal,1456.3360662125144
1377,5.633356185367211,Moderate,No,1.7868942774427823,Rice,Silty clay loam,2.737487237657594,No,Mechanical power,4416.452028085327
1378,4.233100324597891,Abundant,No,6.676794982366909,Beans,Sandy loam,5.710318514831448,No,Use of animal,3655.1117584432322
1379,6.3365576629143465,Abundant,No,5.536674521560795, Millet,Silt,2.037054814938476,No,Mechanical power,3723.2958990617217
1380,2.4717148532652047,Moderate,Yes,5.74020423033716,Wheat,Silt,9.684813664415,No,Mechanical power,4146.126308282433
1381,4.519733829865846,Abundant,Yes,9.340415607769959, Millet,Clay loam,5.564145506629795,No,Mechanical power,2962.149348649647
1382,9.724710901017588,Moderate,Yes,1.284535101441179,Rice,Loam,4.420775303317536,No,Mechanical power,2068.628802300571
1383,3.3232008943101476,Abundant,No,7.9605300216589505,Vegetables,Silt,2.417860338324033,Yes,Mechanical power,3299.7287094618114
1384,6.910629980871629,Limited,No,1.4684715853057642,Sorgum,Sand,4.748805077276677,Yes,Mechanical power,1434.70181976835
1385,3.926710578022254,Abundant,Yes,1.343382453418395,Rice,Silty clay loam,3.72183568293294,No,Use of animal,3699.220421043858
1386,7.961258131179406,Limited,Yes,4.868359283272437,Beans,Clayey,1.7913445408183117,Yes,Use of animal,2931.763738922439
1387,2.177862946465148,Limited,No,1.5676765690867005, Millet,Silty clay loam,9.703047657142193,No,Use of animal,3009.323803718121
1388,9.728389405706903,Limited,No,8.102295561636208,Sorgum,Sandy clay loam,3.3848028644405206,No,Mechanical power,1743.2883760780942
1389,5.084105872452753,Limited,No,5.766067842835035,Beans,Silty clay,7.214232179201718,Yes,Mechanical power,1165.1313120220034
1390,3.1244541701181756,Limited,Yes,1.26134904393797,Beans,Sand,1.8219025164018046,Yes,Mechanical power,3445.079138341342
1391,1.6614707259701138,Moderate,Yes,1.3645061783372756,Wheat,Sandy loam,9.218521083940953,No,Mechanical power,3635.3237699360807
1392,2.5278211457878665,Moderate,Yes,6.514016767655314,Beans,Clayey,6.316763064045192,Yes,Mechanical power,2993.167809637527
1393,5.677965537004159,Moderate,Yes,8.255006358925645,Sorgum,Silt loam,6.911848003389509,No,Mechanical power,4062.9251437855414
1394,4.033028587881576,Limited,No,4.940195781472962,Beans,Loam,8.036059246019816,Yes,Use of animal,3254.8648970308836
1395,8.459950292943486,Abundant,No,5.991226043820619,Wheat,Silt loam,6.453237957985753,No,Mechanical power,4392.784067348856
1396,4.877987712956253,Moderate,No,8.198465086449115,Maize,Sandy clay loam,1.6381671257193007,No,Mechanical power,2152.4743796534085
1397,3.238428453288669,Abundant,Yes,6.4945555663763725,Sorgum,Silty clay loam,4.866241812689373,No,Mechanical power,1972.4333236124617
1398,6.554304879436271,Abundant,No,3.0228421389293754,Maize,Sand,3.3582708399803023,Yes,Mechanical power,2044.5813335873502
1399,7.360994951969012,Limited,No,6.5174682328253075,Sorgum,Silt loam,5.380453186130654,No,Mechanical power,1122.0739010533282
1400,2.5033771711085486,Limited,No,6.654515131586922,Vegetables,Sandy loam,4.638926455135643,No,Use of animal,4602.496290019388
1401,2.508572946594859,Limited,No,7.60696282793014,Wheat,Sandy loam,8.438798055689627,Yes,Mechanical power,4996.746260988013
1402,1.3300428424018866,Moderate,No,6.587867688011211,Vegetables,Silty clay,3.2234279698879384,Yes,Mechanical power,4266.090197614607
1403,7.627618135590764,Limited,Yes,9.723179174122341,Vegetables,Loamy sand,2.8117095335015354,No,Use of animal,2650.384373959616
1404,6.974240748596245,Moderate,No,2.775594778453616,Beans,Silt,9.622776659055173,Yes,Use of animal,2415.7342244446563
1405,5.2716778817483245,Moderate,No,9.559816116103686,Vegetables,Silt,9.545649525002617,No,Mechanical power,4098.7302714714715
1406,8.597534040722774,Moderate,Yes,5.845055413150146,Rice,Sandy loam,9.94118468425841,No,Use of animal,3039.780435808885
1407,8.251031376550479,Moderate,Yes,7.047605264454209,Sorgum,Sand,6.115425215917035,No,Use of animal,4757.831399152161
1408,6.26818927957077,Limited,No,1.8951543770697086, Millet,Sandy clay loam,2.018295645300987,Yes,Mechanical power,2118.318581728151
1409,8.814441524619328,Moderate,No,4.4251834724029635,Rice,Loamy sand,8.921509666634774,Yes,Use of animal,2295.271945722367
1410,2.8525708903309144,Limited,No,7.924412318168554,Rice,Clay loam,2.3060348583187653,Yes,Mechanical power,4995.299642861075
1411,2.007276574579551,Limited,No,7.362199135890913,Beans,Sandy loam,2.4003489342624054,No,Use of animal,4912.69905574259
1412,3.4277465036529065,Moderate,Yes,1.3612544934886917, Millet,Sand,2.7405781073747915,No,Mechanical power,4540.767020629401
1413,1.5137817048038338,Limited,No,5.919348371475201,Vegetables,Sandy clay,6.880769518537836,No,Mechanical power,2618.5147504804627
1414,5.780525752009288,Abundant,Yes,1.794503736715685, Millet,Silty clay loam,1.9647914790459025,Yes,Use of animal,4350.45094010697
1415,9.429451230654653,Limited,No,9.96270786260346,Vegetables,Silt loam,8.004534661105893,Yes,Use of animal,2133.5728128969213
1416,1.3540918660165868,Limited,No,9.075669296799651,Maize,Sand,1.5242643636224877,No,Mechanical power,2019.018683014583
1417,2.098989226090241,Moderate,No,1.1897259438568326,Wheat,Sandy clay,1.9940190460463811,Yes,Mechanical power,3185.7506326597804
1418,5.069791254550918,Moderate,Yes,8.727846210123676,Beans,Silty clay,4.910384274998757,Yes,Use of animal,4441.051572710229
1419,9.404875157751144,Limited,No,9.27486640502567,Vegetables,Silt,4.412543517549106,Yes,Mechanical power,1389.8928361606045
1420,3.8454049447907543,Moderate,No,4.181934003071095,Vegetables,Sandy clay,9.907374415576905,Yes,Use of animal,3261.2235503349298
1421,5.565113278195532,Abundant,Yes,7.4755148954298924, Millet,Sandy loam,9.70177561046833,No,Use of animal,3438.95342749231
1422,1.3741557314535289,Abundant,No,4.97893371587001,Beans,Silty clay,2.70713626620063,No,Use of animal,3319.1910428996557
1423,2.3350888086587998,Moderate,Yes,6.897092361187097,Sorgum,Loam,9.519989905706163,No,Mechanical power,1873.9890962305217
1424,9.879671106629623,Limited,No,4.062856638683723,Vegetables,Clay loam,7.230357136107695,Yes,Mechanical power,1256.5165790125488
1425,9.68606826792441,Abundant,Yes,3.9030331296994154,Maize,Silt loam,4.679588489799105,Yes,Use of animal,4579.967509287938
1426,1.0444598284096864,Abundant,Yes,4.8199049997182115,Rice,Clayey,7.656678389448472,Yes,Use of animal,3298.049620745371
1427,9.566306068809151,Limited,Yes,2.3101098278725103,Vegetables,Silt,9.101268691358921,No,Mechanical power,4071.617732822097
1428,6.752079440339504,Moderate,No,8.480250679918443, Millet,Sandy clay,2.621273984190775,Yes,Mechanical power,2457.7480051927187
1429,8.811264650680199,Abundant,Yes,4.13828105825473,Sorgum,Loam,2.76385835239895,No,Mechanical power,1170.0090800540033
1430,5.092658700704732,Limited,Yes,4.601345985152607,Maize,Silt,4.6784868600489435,No,Use of animal,2038.261236740294
1431,5.640364257213252,Limited,No,9.046491514319301,Beans,Sandy loam,2.5229059420156363,No,Use of animal,1293.4626375221608
1432,5.399619222312282,Abundant,Yes,5.469614326568542,Vegetables,Sandy clay,4.243577371352342,Yes,Mechanical power,1312.965001925074
1433,7.001778317914939,Moderate,No,5.898285184157766,Maize,Clayey,6.811223743562627,No,Use of animal,1857.837379312471
1434,2.256861292806816,Abundant,No,9.608483122993887,Maize,Sand,8.315363128004693,No,Use of animal,3534.3125370998937
1435,1.2697623088541015,Limited,Yes,8.980537448304903,Sorgum,Silt,3.7174144391685955,Yes,Mechanical power,4271.083675879961
1436,3.7713694743207182,Abundant,Yes,2.5252003799959555,Maize,Sand,3.535576154243542,No,Use of animal,4285.428123709211
1437,7.342126864629821,Moderate,No,5.258935269262945,Maize,Sandy clay,8.017686679502598,Yes,Mechanical power,4751.026115738611
1438,2.816681069106535,Limited,Yes,9.74166604685691,Sorgum,Clayey,4.429236034022582,No,Mechanical power,3625.5263880571624
1439,7.060891899924256,Moderate,Yes,4.351296684057424,Sorgum,Sandy loam,8.366278310819574,Yes,Mechanical power,1079.4437663423562
1440,9.729208414965434,Abundant,Yes,4.344157976645801,Sorgum,Clayey,9.94042288296292,No,Mechanical power,2509.6097404572492
1441,1.8451064421047656,Abundant,Yes,2.755272086102389,Maize,Clay loam,9.817018083853453,No,Use of animal,1445.8417874971624
1442,7.053419064026136,Moderate,No,2.028908027072127,Maize,Sandy clay loam,6.964182593625601,No,Mechanical power,4109.858988879263
1443,4.993751973741141,Abundant,No,7.662743116803836,Wheat,Clay loam,4.376918902397055,Yes,Mechanical power,1478.7564173719704
1444,8.813280289397548,Moderate,Yes,7.930274218313649,Beans,Sandy clay,1.589408735290864,Yes,Mechanical power,1423.6898183017624
1445,2.594348105026473,Abundant,No,9.721116671527,Rice,Sandy clay,7.642365694453547,Yes,Use of animal,1112.8345265358432
1446,7.23363357003548,Moderate,Yes,7.960763898148267,Beans,Loamy sand,9.801705169479195,No,Use of animal,4822.011127964779
1447,8.543037606832993,Moderate,Yes,3.1901724463023884, Millet,Sandy clay,1.611860168940653,Yes,Use of animal,4142.840229212345
1448,9.501527975266209,Limited,Yes,1.3610492045966391, Millet,Sandy clay loam,1.0555093955857613,Yes,Use of animal,2333.243270748172
1449,7.1492322546068126,Limited,Yes,9.868936459326942,Sorgum,Loam,8.485985769235459,Yes,Mechanical power,2505.75734719081
1450,5.474572876075846,Moderate,No,4.0640562598924515,Beans,Sand,1.9203306583441342,Yes,Use of animal,1237.7137148488923
1451,6.560625161810925,Abundant,Yes,3.8077438818917866,Maize,Silty clay,1.7346068240102153,No,Use of animal,1631.6677041070711
1452,8.820144860308464,Abundant,No,9.153596887744442,Wheat,Sandy loam,9.193024614008607,No,Use of animal,2245.80549528108
1453,6.1354877197494675,Abundant,Yes,6.265899086904875,Rice,Silt loam,1.716047305046932,No,Mechanical power,2551.4719549307893
1454,1.2734835372715319,Moderate,No,2.933840564642211,Vegetables,Sandy clay,2.0261588929788354,No,Mechanical power,3479.905654681001
1455,9.3785382595628,Moderate,No,9.001866184446156,Vegetables,Clay loam,6.12616307742724,No,Mechanical power,2401.3294015518795
1456,7.20574075928405,Moderate,No,9.94024769549269,Maize,Loamy sand,7.811327557299621,No,Mechanical power,4818.402055336857
1457,7.088620471995219,Moderate,No,1.7801070503574765,Beans,Loamy sand,4.5961503284280445,Yes,Use of animal,2371.176839937497
1458,2.9410763715794546,Limited,Yes,8.760264654722384,Vegetables,Clay loam,4.785302446213514,No,Use of animal,4766.381439871573
1459,6.929969232093915,Moderate,No,4.514641279159546,Beans,Silty clay loam,6.693633884360247,Yes,Use of animal,3919.4387675690277
1460,4.544779650887426,Abundant,Yes,5.716652018560339,Wheat,Sandy clay,5.548827653477031,No,Use of animal,4599.590163289366
1461,6.861096793373429,Limited,No,9.233343781884827,Wheat,Sand,1.1676546349994574,Yes,Use of animal,3812.6287397079986
1462,1.9593372727719165,Abundant,No,9.760412761976054,Sorgum,Loamy sand,2.0222486764497987,No,Mechanical power,3274.3361480856597
1463,6.920607741427324,Moderate,No,3.3594751936791942,Beans,Loam,6.234400139728625,No,Use of animal,3036.331135633007
1464,9.994723531936,Limited,Yes,2.915656938639224,Sorgum,Clayey,8.142962587280795,No,Mechanical power,2165.352686853492
1465,1.4339083497450043,Moderate,No,1.7246490273236068,Maize,Sandy loam,7.867928308869604,No,Mechanical power,2192.695945737564
1466,9.794567657991855,Limited,Yes,6.056180673959242,Sorgum,Sand,7.660509033642805,Yes,Mechanical power,1892.8233760137114
1467,4.662171646505835,Abundant,Yes,1.1224395590560143,Maize,Loam,7.941453545873206,Yes,Use of animal,2542.163315685889
1468,8.836781053035333,Moderate,Yes,4.707084678489429,Maize,Silty clay,1.3999912869207076,No,Use of animal,1507.892032337482
1469,8.04146935652446,Moderate,No,1.660456149868077,Vegetables,Silty clay,9.055914084663296,No,Mechanical power,2550.4202618783956
1470,6.10314634888001,Limited,No,4.647032046364005,Rice,Loamy sand,9.003547946905071,Yes,Use of animal,4334.974987809856
1471,7.646042883261939,Limited,No,1.3593897033904834,Rice,Sandy clay,5.787315901878525,No,Use of animal,4481.169144911477
1472,8.906640051712131,Moderate,No,8.51695534547892,Maize,Silt loam,3.237348990418888,No,Use of animal,3571.3214916944125
1473,4.637262894859297,Limited,No,2.887650945447093,Beans,Sand,6.329606255032901,Yes,Use of animal,2027.2392022124
1474,3.943298454069148,Moderate,No,3.9547783932212077,Wheat,Clay loam,6.020973337377579,Yes,Mechanical power,1961.3979140943081
1475,7.0083404700722625,Limited,No,8.830431969457527,Sorgum,Sandy clay,3.006614869211893,Yes,Use of animal,2111.715617317205
1476,8.270613477471327,Abundant,Yes,7.716394551989846, Millet,Loamy sand,6.428171610358023,Yes,Use of animal,3000.1569040824575
1477,7.860566212989542,Limited,No,2.971345254778526,Wheat,Silty clay,8.175647044905489,No,Use of animal,4905.777915965727
1478,8.18032283972771,Abundant,Yes,1.6470947679174643,Wheat,Sandy loam,8.254961782707305,No,Mechanical power,1436.7379478733505
1479,4.920249833316397,Limited,Yes,7.441063991698056, Millet,Sandy loam,1.5372804005192293,No,Mechanical power,3002.0483777271847
1480,8.360507945575193,Limited,No,4.516322956192984,Maize,Loam,2.7744698063121795,No,Use of animal,3728.9774457297963
1481,2.081881498335476,Moderate,No,7.894719992063991,Wheat,Sandy clay loam,7.014010245338759,Yes,Use of animal,1982.6436010228838
1482,5.900401881647646,Limited,Yes,5.007652951376894, Millet,Silty clay loam,8.73848750872872,No,Use of animal,4876.449105078563
1483,1.0518279444830942,Limited,Yes,4.114021716750488,Sorgum,Sandy loam,5.6909537420429395,No,Use of animal,2396.086915311579
1484,3.9212724691024325,Abundant,No,5.060848673911568,Vegetables,Sand,7.367731015014824,Yes,Mechanical power,4729.422446196013
1485,4.298153813842581,Limited,Yes,7.73703087103609,Beans,Silty clay,1.189648095912105,No,Mechanical power,3389.4217213231013
1486,4.565554224483298,Moderate,Yes,9.119982578863366,Beans,Sandy clay,6.475787306968594,Yes,Mechanical power,1016.3177306952992
1487,7.25920486020876,Abundant,Yes,1.4479047692971798,Beans,Sand,9.657182299929415,Yes,Mechanical power,2244.4485523985104
1488,4.4970229114331115,Moderate,Yes,5.717003871042596,Maize,Clayey,6.949131463294641,Yes,Mechanical power,1086.1945788878393
1489,5.038242603602776,Moderate,No,1.2955188617548985,Wheat,Silty clay,9.300481449402877,Yes,Mechanical power,2525.9029201849894
1490,3.1378971778689473,Moderate,No,5.215685905219228,Wheat,Silt,6.0940851231796636,Yes,Use of animal,4730.1361258402685
1491,4.35926612466406,Moderate,Yes,8.967545461872103,Rice,Silt loam,8.590408639983348,No,Mechanical power,4116.0680814498155
1492,3.045426645368363,Abundant,Yes,4.254312397782787,Beans,Sandy clay,2.1174616743143275,No,Mechanical power,3480.5285232026695
1493,1.6587633139159927,Limited,Yes,9.39205378972579,Maize,Sandy clay loam,2.1116193659813485,No,Mechanical power,3154.208175721543
1494,6.431037340432401,Moderate,No,6.675476244855485, Millet,Sandy clay loam,2.081613962762151,Yes,Use of animal,2490.3276927548377
1495,7.013915186995146,Abundant,No,9.407398094137058,Maize,Sandy loam,5.399645968330382,Yes,Mechanical power,1846.1588125229255
1496,6.575413114086531,Moderate,Yes,7.814499628712677,Wheat,Sandy clay loam,3.9723720475340354,No,Mechanical power,1250.0996712541942
1497,5.171446394205152,Limited,Yes,1.9309164998388606,Sorgum,Silty clay loam,7.472672683669323,Yes,Mechanical power,1760.5866668995711
1498,4.418072021613068,Abundant,Yes,3.0803623080640934,Sorgum,Clay loam,9.123597228703575,Yes,Mechanical power,2406.080330922978
1499,8.770002846146427,Abundant,No,4.547534091251556,Sorgum,Sandy loam,6.574373457161338,Yes,Use of animal,3079.964466518269
1500,5.671736066225963,Limited,Yes,2.530961938108684,Beans,Sandy clay,2.9188950048872138,No,Use of animal,1817.6155826714275
1501,5.312636898667579,Abundant,Yes,5.454204442989945,Rice,Silt loam,9.377891807762023,Yes,Use of animal,4897.314362273631
